日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/07/15,2,1200米,好地,6,12,精益大師(H134),黃寶妮,葉楚航,111,1128,11,1:09.88,跑離八百米處時，「天下寵兒」向外斜跑避開「紅錢到」，並與此駒互相觸碰。跑離一百米處時在被帶出較外疊之際受阻礙，與「良駒好友」互相觸碰。大部分途程在沒有遮擋下走外疊。
2026/07/15,2,1200米,好地,7,6,勝利君子(L061),莫雷拉,方嘉柏,126,1142,2,1:09.96,接近千一米處時收慢避開「團結戰靈」（田泰安），當時「團結戰靈」在尚未充分帶離下向內移入。小組告誡田泰安須加倍小心。
2026/07/15,2,1200米,好地,8,1,紅愛舍(H110),布文,韋達,135,1172,7,1:09.97,起步後不久與「金駒永騰」雙雙斜跑，因而與該駒互相觸碰。跑離一百米處時，「團結戰靈」（田泰安）開始推進至略為向外斜跑的「天下寵兒」外側，「精益大師」因而受阻礙及被帶向外跑壓向「良駒好友」，而「良駒好友」則向著外側的此駒斜跑，導致此駒在收慢避開「良駒好友」之際失去平衡。小組告誡田泰安須加倍小心。布文表示，負頂磅一百三十五磅的坐騎在直路上難以以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/07/15,2,1200米,好地,9,11,良駒好友(H454),梁家俊,文家良,121,1192,10,1:10.08,自外檔出閘後於早段在馬群之後切入。跑離一百米處時在被「精益大師」碰撞之際受阻礙。
2026/07/15,2,1200米,好地,10,7,三強(K229),楊明綸,鄭俊偉,122,1154,12,1:10.20,在亮相圈內踢中欄杆，抵達起步點後接受獸醫檢查，獸醫認為此駒適宜出賽。自大外檔出閘後於早段在馬群之後切入。
2026/07/15,2,1200米,好地,11,3,好運多彩(L327),潘明輝,羅富全,128,1148,1,1:10.47,無特別報告。
2026/07/15,2,1200米,好地,12,5,友聲友色(K441),鍾易禮,蘇偉賢,124,1094,9,1:10.51,出閘僅屬一般。直路上在催策下走勢稚嫩，接近二百米處時向內斜跑，導致鍾易禮須停止催策及修正坐騎。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/07/15,3,1800米,好地,1,10,家樂寶駒(K300),莫雷拉,游達榮,123,1131,6,1:49.23,
2026/07/15,3,1800米,好地,2,4,浪漫老撾(G476),梁家俊,巫偉傑,128,1167,3,1:49.33,
2026/07/15,3,1800米,好地,3,5,八駿笑昇(H296),布文,告東尼,128,1117,7,1:49.34,
2026/07/15,3,1800米,好地,4,2,領航天子(J494),霍宏聲,廖康銘,133,962,2,1:49.37,
2026/07/15,3,1800米,好地,5,8,風起雲湧(J183),奧爾民,蘇偉賢,124,1157,8,1:49.47,
2026/07/15,3,1800米,好地,6,6,步風雷(J452),艾兆禮,伍鵬志,128,1051,12,1:49.72,
2026/07/15,3,1800米,好地,7,9,大千氣象(H324),黃智弘,方嘉柏,121,1206,1,1:49.74,
2026/07/15,3,1800米,好地,8,12,蜜蜜送(J502),田泰安,韋達,120,1177,9,1:49.82,
2026/07/15,3,1800米,好地,9,7,勁步速(K351),黃寶妮,徐雨石,119,987,4,1:49.83,
2026/07/15,3,1800米,好地,10,3,風火恆雲(H388),何澤堯,姚本輝,129,1104,11,1:49.83,
2026/07/15,3,1800米,好地,11,1,香港神駒(J266),艾道拿,沈集成,135,1017,5,1:50.22,
2026/07/15,3,1800米,好地,12,11,北海盜(H233),潘明輝,賀賢,120,1179,10,1:50.49,
2026/07/15,4,1650米,好地,1,6,劍飛聲(L097),霍宏聲,告東尼,130,1139,12,1:39.88,
2026/07/15,4,1650米,好地,2,1,深心星(K041),莫雷拉,方嘉柏,135,1255,3,1:39.97,
2026/07/15,4,1650米,好地,3,9,瑞祺威楓(K009),田泰安,姚本輝,122,1077,9,1:40.04,
2026/07/15,4,1650米,好地,4,4,先到先得(J098),艾道拿,蔡約翰,131,1159,7,1:40.09,
2026/07/15,4,1650米,好地,5,7,越駿齊歡(L079),巴度,羅富全,128,1103,4,1:40.11,
2026/07/15,4,1650米,好地,6,10,同心(K253),何澤堯,呂健威,121,1130,11,1:40.11,
2026/07/15,4,1650米,好地,7,12,寫我其誰(L048),鍾易禮,葉楚航,117,1021,8,1:40.28,
2026/07/15,4,1650米,好地,8,8,華麗再贏(L087),潘頓,沈集成,124,1041,10,1:40.36,
2026/07/15,4,1650米,好地,9,3,光年程祥(K204),布文,游達榮,131,1129,5,1:40.41,
2026/07/15,4,1650米,好地,10,2,大學生(H116),金誠剛,韋達,133,1238,2,1:40.41,
2026/07/15,4,1650米,好地,11,5,凱皇寶(K396),蔡明紹,巫偉傑,131,1101,1,1:40.76,
2026/07/15,4,1650米,好地,12,11,傲然(K383),巫顯東,鄭俊偉,119,1055,6,1:41.71,
2026/07/15,5,1200米,好地,1,12,過關勇士(K429),希威森,沈集成,116,994,8,1:09.96,
2026/07/15,5,1200米,好地,2,9,大才(G192),潘明輝,葉楚航,121,1090,3,1:10.04,
2026/07/15,5,1200米,好地,3,1,葳莉非凡(K297),莫雷拉,方嘉柏,135,1145,4,1:10.17,
2026/07/15,5,1200米,好地,4,3,快樂神駒(L050),霍宏聲,廖康銘,127,1086,11,1:10.26,
2026/07/15,5,1200米,好地,5,5,文采風流(L021),奧爾民,蘇偉賢,125,1070,2,1:10.29,
2026/07/15,5,1200米,好地,6,11,久久為軍(K231),鍾易禮,告東尼,119,1093,9,1:10.30,
2026/07/15,5,1200米,好地,7,6,盛勢威楓(K111),艾兆禮,賀賢,125,1085,1,1:10.43,
2026/07/15,5,1200米,好地,8,10,威威神駒(K565),田泰安,韋達,121,1062,5,1:10.54,
2026/07/15,5,1200米,好地,9,2,凝聚美麗(J299),巴度,巫偉傑,131,1055,10,1:10.68,
2026/07/15,5,1200米,好地,10,4,笑必勝(L274),楊明綸,黎昭昇,125,1065,6,1:10.71,
2026/07/15,5,1200米,好地,11,8,帶贏來(K558),黃智弘,大衛希斯,119,1097,7,1:10.84,
2026/07/15,5,1200米,好地,12,7,喜意(L197),梁家俊,呂健威,125,1122,12,1:10.87,
2026/07/15,6,1200米,好地,1,6,時時開心(K550),金誠剛,游達榮,130,1069,3,1:09.89,
2026/07/15,6,1200米,好地,2,11,領袖勁力(L034),田泰安,徐雨石,118,1102,11,1:09.90,
2026/07/15,6,1200米,好地,3,9,精彩勇將(L275),莫雷拉,方嘉柏,120,1073,10,1:09.97,
2026/07/15,6,1200米,好地,4,1,穿甲戰鷹(J039),艾兆禮,廖康銘,135,1169,6,1:10.13,
2026/07/15,6,1200米,好地,5,4,合夥飛馳(K342),何澤堯,呂健威,133,1084,1,1:10.20,
2026/07/15,6,1200米,好地,6,10,神異金剛(K109),鍾易禮,葉楚航,117,979,9,1:10.35,
2026/07/15,6,1200米,好地,7,2,添開心(H203),希威森,伍鵬志,134,1199,7,1:10.41,
2026/07/15,6,1200米,好地,8,12,閃電武士(L062),楊明綸,大衛希斯,118,1075,12,1:10.50,
2026/07/15,6,1200米,好地,9,5,日馳千里(J143),潘明輝,姚本輝,131,1139,8,1:10.57,
2026/07/15,6,1200米,好地,10,7,升升雙息(L291),布文,沈集成,128,1058,2,1:10.99,
2026/07/15,6,1200米,好地,11,8,小魔怪(K391),梁家俊,巫偉傑,126,1150,5,1:11.18,
2026/07/15,6,1200米,好地,12,3,君子(K534),巫顯東,文家良,132,1157,4,1:12.49,
2026/07/15,7,1650米,好地,1,11,富國兄弟(J396),田泰安,葉楚航,121,1131,8,1:39.41,
2026/07/15,7,1650米,好地,2,4,傲視同群(K357),奧爾民,文家良,127,1094,10,1:39.50,
2026/07/15,7,1650米,好地,3,8,勁好運(H481),蔡明紹,廖康銘,122,1078,11,1:39.51,
2026/07/15,7,1650米,好地,4,1,又龍串鳳(E461),巴度,告東尼,135,1076,6,1:40.02,
2026/07/15,7,1650米,好地,5,10,棒棒糖(J503),莫雷拉,方嘉柏,121,1172,1,1:40.21,
2026/07/15,7,1650米,好地,6,3,有財有勢(H037),艾兆禮,蔡約翰,127,1098,12,1:40.28,
2026/07/15,7,1650米,好地,7,12,摯友勝(L092),楊明綸,丁冠豪,120,1098,3,1:40.31,
2026/07/15,7,1650米,好地,8,7,喜豐年(L185),希威森,韋達,122,1136,9,1:40.33,
2026/07/15,7,1650米,好地,9,9,大文豪(L134),黃智弘,姚本輝,119,1165,2,1:40.40,
2026/07/15,7,1650米,好地,10,2,傲聖(L384),潘明輝,賀賢,134,1095,7,1:40.43,
2026/07/15,7,1650米,好地,11,6,勝兄弟(L381),黃寶妮,徐雨石,117,1144,5,1:40.62,
2026/07/15,7,1650米,好地,12,5,我做到(H381),梁家俊,伍鵬志,125,1101,4,1:41.48,
2026/07/15,8,1200米,好地,1,3,翠紅(K173),艾兆禮,廖康銘,133,1092,3,1:08.84,
2026/07/15,8,1200米,好地,2,1,幸運有您(E356),霍宏聲,羅富全,135,1222,6,1:08.86,
2026/07/15,8,1200米,好地,3,11,興馳千里(K533),田泰安,呂健威,117,1052,10,1:08.90,
2026/07/15,8,1200米,好地,4,2,天天同樂(J316),莫雷拉,羅富全,133,1086,1,1:09.01,
2026/07/15,8,1200米,好地,5,4,競駿輝煌(J195),布文,蔡約翰,125,1135,4,1:09.13,
2026/07/15,8,1200米,好地,6,5,維港智能(G404),潘頓,伍鵬志,123,1094,7,1:09.15,
2026/07/15,8,1200米,好地,7,9,友愛心得(J537),楊明綸,大衛希斯,118,1180,5,1:09.36,
2026/07/15,8,1200米,好地,8,10,小霸王(G265),黃寶妮,告東尼,111,1187,11,1:09.43,
2026/07/15,8,1200米,好地,9,8,勇敢巨星(G268),何澤堯,呂健威,120,1109,8,1:09.60,
2026/07/15,8,1200米,好地,10,7,魔術控制(J333),梁家俊,巫偉傑,122,1090,9,1:09.66,
2026/07/15,8,1200米,好地,11,6,昇瀧駒(J141),巴度,蘇偉賢,122,1185,2,1:09.67,
