日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/06/07,1,1800米,濕慢地,1,1,風起雲湧(J183),田泰安,蘇偉賢,130,1152,1,1:48.78,
2026/06/07,1,1800米,濕慢地,2 平頭馬,3,光輝歲月(J508),莫雷拉,游達榮,129,1109,6,1:49.09,
2026/06/07,1,1800米,濕慢地,2 平頭馬,8,連連好運(K500),奧爾民,文家良,124,1209,2,1:49.09,
2026/06/07,1,1800米,濕慢地,4,2,我最好(K502),袁幸堯,伍鵬志,120,1130,5,1:49.10,
2026/06/07,1,1800米,濕慢地,5,12,一鹿歡騰(J002),鍾易禮,告東尼,118,1107,12,1:49.47,
2026/06/07,1,1800米,濕慢地,6,4,大利好運(H234),布文,蔡約翰,129,1096,8,1:49.58,
2026/06/07,1,1800米,濕慢地,7,6,悠悠乾坤(K059),希威森,桂福特,127,1053,10,1:49.63,
2026/06/07,1,1800米,濕慢地,8,10,志醒大將(K138),艾兆禮,沈集成,123,1125,7,1:49.72,
2026/06/07,1,1800米,濕慢地,9,11,香港精神(D241),梁家俊,葉楚航,123,1058,4,1:49.99,
2026/06/07,1,1800米,濕慢地,10,5,發財金戈(K457),何澤堯,丁冠豪,128,1201,11,1:50.60,
2026/06/07,1,1800米,濕慢地,11,7,精算特殊(H354),周俊樂,鄭俊偉,125,1064,3,1:50.62,
2026/06/07,1,1800米,濕慢地,12,9,怪獸叉燒(K415),巫顯東,丁冠豪,122,1167,9,1:50.84,
2026/06/07,2,1400米,好地,1,10,天比高(K339),布浩榮,葉楚航,126,1051,7,1:22.34,
2026/06/07,2,1400米,好地,2,1,順善寶(K239),莫雷拉,方嘉柏,132,1176,5,1:22.36,
2026/06/07,2,1400米,好地,3,8,東方寶寶(J309),艾兆禮,姚本輝,126,1095,4,1:22.40,
2026/06/07,2,1400米,好地,4,7,巴閉佬(K323),周俊樂,呂健威,126,1153,11,1:22.44,
2026/06/07,2,1400米,好地,5,13,海洋帝君(K230),田泰安,徐雨石,121,1014,14,1:22.54,
2026/06/07,2,1400米,好地,6,4,籐王駒(K143),布文,文家良,130,1087,10,1:22.68,
2026/06/07,2,1400米,好地,7,11,威威父子(H419),何澤堯,巫偉傑,125,984,2,1:22.77,
2026/06/07,2,1400米,好地,8,9,魅力知福(K038),楊明綸,蔡約翰,126,1158,6,1:22.82,
2026/06/07,2,1400米,好地,9,2,喜行(K399),班德禮,大衛希斯,131,1142,3,1:23.02,
2026/06/07,2,1400米,好地,10,14,紅旺繽紛(J255),巴度,韋達,121,1139,12,1:23.05,
2026/06/07,2,1400米,好地,11,3,凱旋幸運(H409),黃寶妮,賀賢,123,1074,8,1:23.27,
2026/06/07,2,1400米,好地,12,5,始終如一(J392),潘頓,沈集成,128,1120,9,1:23.38,
