日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/05/06,2,1200米,好地,3,2,喜行(K399),班德禮,大衛希斯,134,1128,1,1:11.11,無特別報告。
2026/05/06,2,1200米,好地,4,8,銀亮濠俠(J532),布浩榮,徐雨石,128,1077,5,1:11.22,出閘僅屬一般。大部分途程在沒有遮擋下走外疊。
2026/05/06,2,1200米,好地,5,5,建測精英(K198),艾道拿,黎昭昇,132,1133,9,1:11.55,躍出時向上跳躍。
2026/05/06,2,1200米,好地,6,6,辣得金(J087),布文,巫偉傑,130,1114,4,1:11.57,無特別報告。
2026/05/06,2,1200米,好地,7,7,天比高(K339),袁幸堯,葉楚航,119,1057,12,1:11.66,大部分途程在沒有遮擋下走大外疊。
2026/05/06,2,1200米,好地,8,11,天火同德(J441),黃智弘,韋達,114,1188,2,1:11.85,出閘僅屬一般。
2026/05/06,2,1200米,好地,9,3,後無來者(K049),莫雷拉,方嘉柏,134,1055,10,1:12.38,接近七百米處時向內斜跑及與「摯友心得」互相觸碰。莫雷拉報告，坐騎陣上全程走勢欠順，須持續受催策以保持位置。他又說，儘管他持續催策坐騎，但坐騎在直路上未能追前。練馬師方嘉柏未能就此駒令人失望的表現提供任何解釋，但告知小組，他現會考慮讓此駒下仗增程角逐。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,2,1200米,好地,10,1,魅力星(K052),巴度,蔡約翰,135,1200,11,1:13.24,巴度表示，他被迫讓自外檔出閘的坐騎居於較賽前部署為後的位置。他說，加上坐騎負頂磅一百三十五磅，這是坐騎在直路上未能以勁勢衝刺的主因。賽後立即接受獸醫檢查，發現此駒患有「喘鳴症」，而此駒過往也有此毛病報告。
2026/05/06,2,1200米,好地,11,4,摯友心得(K263),田泰安,桂福特,134,1150,7,1:13.28,接近七百米處時在被向內斜跑的「後無來者」碰撞後受緊迫。
2026/05/06,2,1200米,好地,12,12,東方福寶(K115),潘明輝,姚本輝,117,1085,8,1:13.83,接近七百米處轉彎時，「後無來者」（莫雷拉）向內斜跑，與「摯友心得」互相觸碰，「摯友心得」其後被帶向內跑，導致此駒在該階段也不願保持位置之際受擠迫及勒避。小組嚴厲譴責莫雷拉。潘明輝表示，坐騎全程居後列，走勢欠順，接近七百米處時受干擾，直路上未能追前。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,3,1200米,好地,1,7,起舞奜奜(K405),艾兆禮,文家良,126,1093,5,1:10.00,賽後須抽取樣本檢驗。
2026/05/06,3,1200米,好地,2,6,文明戰士(L287),布文,葉楚航,127,1185,6,1:10.45,中段開始搶口，接近七百米處時收慢避開「鋁主角」的後蹄。其後持續搶口，趨近六百米處時在一段途程上在「鋁主角」的內側處於窘境之際收慢。賽後須抽取樣本檢驗。
2026/05/06,3,1200米,好地,3,12,翠湖烈風(J288),潘明輝,賀賢,117,1077,2,1:10.85,無特別報告。
2026/05/06,3,1200米,好地,4,4,快樂神駒(L050),霍宏聲,廖康銘,128,1096,12,1:10.93,賽後被發現失去左前蹄的蹄鐵。
2026/05/06,3,1200米,好地,5,3,巧眼光(J542),田泰安,蔡約翰,131,1295,9,1:11.03,田泰安表示，由於賽事早段步速較標準時間為快，以及坐騎縮程角逐，坐騎因而居於較賽前部署為後的位置。
2026/05/06,3,1200米,好地,6,1,贏得威楓(L248),希威森,桂福特,135,1230,4,1:11.14,出閘笨拙，向內斜跑，觸碰「精算奕然」的後軀。
2026/05/06,3,1200米,好地,7,2,星火燎原(J150),袁幸堯,徐雨石,124,1157,10,1:11.16,被查詢有關她採取的競跑策略時，見習騎師袁幸堯表示，她獲指示讓坐騎居前列位置。她說，坐騎躍出時失蹄及急促向外斜跑，導致她右邊韁繩脫手。她說，坐騎因此失地，她須讓坐騎居馬群後列。被查詢有關她於八百米處的跑法時，見習騎師袁幸堯表示，她選擇讓坐騎維持離欄競跑，以讓她於趨近直路彎時可選擇讓坐騎向內移入或向外移出，她因此未有於此階段讓坐騎推進上前。她說，趨近五百米處時，她選擇讓坐騎移向「巧眼光」內側，以圖在直路上於馬匹之間取位，但坐騎於三百米處至一百米處之間嚴重受困而未能望空。考慮了她的解釋後，小組將她轉介至騎術委員會以就其騎法接受改進訓練。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,3,1200米,好地,8,11,精算奕然(K295),周俊樂,鄭俊偉,121,1049,3,1:11.96,起步後不久被碰撞後軀。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,3,1200米,好地,9,9,尚旋(L141),何澤堯,呂健威,123,1033,1,1:12.30,無特別報告。
2026/05/06,3,1200米,好地,10,8,精彩勇將(L275),莫雷拉,方嘉柏,124,1072,8,1:12.45,大部分途程在沒有遮擋下走大外疊。莫雷拉未能就坐騎令人失望的表現提供任何解釋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,3,1200米,好地,11,10,喜樂之星(L235),巫顯東,沈集成,119,1156,11,1:13.01,無特別報告。
2026/05/06,3,1200米,好地,12,5,鋁主角(L319),楊明綸,大衛希斯,127,1178,7,1:13.07,大部分途程在沒有遮擋下走外疊。楊明綸表示，賽事早段步速較標準時間為快，不合坐騎發揮，坐騎於直路上在催策下未能追前。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「鋁主角」必須通過獸醫檢驗後，才可再次出賽。
2026/05/06,4,1800米,好地,1,9,精明選擇(J146),袁幸堯,伍鵬志,112,1169,3,1:49.43,出閘笨拙，向內斜跑及碰撞「本領輝煌」。賽後須抽取樣本檢驗。
2026/05/06,4,1800米,好地,2,10,風起雲湧(J183),田泰安,蘇偉賢,116,1154,4,1:49.63,接近六百米處時在試圖移至「保羅輝煌」外側之際與「開心宇宙」互相觸碰。賽後須抽取樣本檢驗。
2026/05/06,4,1800米,好地,3,6,艾莉奧(G223),班德禮,大衛希斯,125,1215,1,1:49.80,無特別報告。
2026/05/06,4,1800米,好地,4,8,保羅輝煌(K524),潘明輝,羅富全,122,1189,11,1:49.87,起步後不久被碰撞。潘明輝表示，他獲指示可按坐騎的出閘情況，選擇讓坐騎居於前列位置。他說，當坐騎出閘迅速時，他選擇讓坐騎展步上前及佔取領放馬「精明選擇」外側的位置。
2026/05/06,4,1800米,好地,5,2,安可(K252),潘頓,蔡約翰,134,1070,9,1:49.98,起步後不久被碰撞及失去平衡。接近一千米處時數度與「怪獸叉燒」互相觸碰。賽後須抽取樣本檢驗。
2026/05/06,4,1800米,好地,6,4,精彩動力(H120),莫雷拉,方嘉柏,132,1060,5,1:50.45,無特別報告。
2026/05/06,4,1800米,好地,7,11,怪獸叉燒(K415),巫顯東,丁冠豪,113,1159,8,1:51.11,接近一千米處時數度被「安可」碰撞。巫顯東表示，坐騎未能適應是晚的全天候跑道，儘管跑道場地狀況為「好地」，但顯示出略受近日潮濕天氣影響。
2026/05/06,4,1800米,好地,8,3,年年友福(G463),鍾易禮,沈集成,131,1196,6,1:51.15,出閘僅屬一般。
2026/05/06,4,1800米,好地,9,5,本領輝煌(K062),周俊樂,游達榮,128,1080,2,1:51.95,躍出時發生碰撞。周俊樂表示，坐騎未能適應是晚的全天候跑道，儘管跑道場地狀況為「好地」，但顯示出略受近日潮濕天氣影響。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,4,1800米,好地,10,1,開心宇宙(J533),梁家俊,丁冠豪,135,1196,10,1:52.72,起步後不久與「保羅輝煌」互相觸碰，跑了一段短途程後向內斜跑及碰撞「安可」。接近六百米處時在「風起雲湧」試圖移至「保羅輝煌」外側以推進之際被碰撞及略為失去平衡。大部分途程在沒有遮擋下走外疊。梁家俊表示，坐騎未能適應是晚的全天候跑道，儘管跑道場地狀況為「好地」，但顯示出略受近日潮濕天氣影響。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。「開心宇宙」大敗而回，小組認為此駒的表現難以接受。「開心宇宙」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。
2026/05/06,4,1800米,好地,11,7,森林之王(K265),奧爾民,羅富全,123,1112,7,1:55.68,奧爾民報告，坐騎於接近千二米處及七百米處轉彎時兩度外閃。他說，坐騎其後開始墮退，直路上未能追前。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「森林之王」包尾大敗而回，小組認為此駒的表現難以接受。「森林之王」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。
2026/05/06,5,1200米,好地,1,10,加州勇勝(K364),田泰安,告東尼,122,1071,2,1:10.41,賽後須抽取樣本檢驗。
2026/05/06,5,1200米,好地,2,3,顯勝高昇(K409),黃寶妮,羅富全,123,1187,11,1:10.48,出閘笨拙。賽後須抽取樣本檢驗。
2026/05/06,5,1200米,好地,3,2,光年程祥(K204),布文,巫偉傑,132,1142,5,1:10.56,無特別報告。
2026/05/06,5,1200米,好地,4,1,飛輪霸(K320),袁幸堯,姚本輝,125,1135,1,1:11.03,賽後須抽取樣本檢驗。
2026/05/06,5,1200米,好地,5,4,鑽飾閃耀(L182),霍宏聲,廖康銘,128,1068,8,1:11.17,起步後不久被「勤德皆備」碰撞。直路上在催策下內閃。
2026/05/06,5,1200米,好地,6,8,勤德皆備(L270),潘明輝,賀賢,124,1183,7,1:11.18,起步後不久發生碰撞。
2026/05/06,5,1200米,好地,7,5,棉棉日上(L323),潘頓,大衛希斯,128,1107,9,1:11.46,無特別報告。
2026/05/06,5,1200米,好地,8,7,杭至尊(L043),艾道拿,葉楚航,127,1225,6,1:12.30,起步時向外斜跑，碰撞「勤德皆備」。接近六百米處轉彎時外閃。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,5,1200米,好地,9,9,一路精彩(K354),何澤堯,呂健威,124,1190,3,1:12.40,出閘僅屬一般。
2026/05/06,5,1200米,好地,10,12,活得健康(L140),楊明綸,黎昭昇,118,1228,10,1:12.62,無特別報告。
2026/05/06,5,1200米,好地,11,11,駿皇逸(K330),巫顯東,徐雨石,119,1152,4,1:13.53,出閘僅屬一般，其後不久收慢避開向內斜跑的「光年程祥」的後蹄。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,5,1200米,好地,12,6,良言一句(K569),鍾易禮,沈集成,126,1057,12,1:13.69,起步後不久向外斜跑避開「顯勝高昇」。早段搶口，接近七百米處轉彎時外閃及走大外疊。「良言一句」包尾大敗而回，小組認為此駒的走勢及表現均難以接受。「良言一句」必須連續多次在轉彎途程上試閘及格，並且通過獸醫檢驗後，才可再次出賽。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,6,1650米,好地,1,13,午夜快車(J510),田泰安,徐雨石,118,1241,10,1:39.23,賽後須抽取樣本檢驗。
2026/05/06,6,1650米,好地,2,2,超加加(J486),袁幸堯,姚本輝,124,1103,6,1:39.54,被查詢有關她於早段及中段的騎法，尤其是讓坐騎締造快段速時，見習騎師袁幸堯表示，她獲指示讓坐騎居前列，但不一定要領放。她說，坐騎出閘十分迅速，她在坐騎首次轉彎走外疊時催策坐騎上前，以超越該等對手以免多走腳程。她又說，她於接近千二米處時留意到坐騎的步速較標準時間為快，但不願約束坐騎，因為她認為坐騎走勢暢順。練馬師姚本輝確認策騎指示是讓此駒上前，但傾向讓牠取得遮擋。他表示，他認為見習騎師袁幸堯讓此駒於中段以太過快的步速領放。小組告誡見習騎師袁幸堯，她於中段應更努力讓坐騎以可持續更久的步速領放，並已將她轉介至騎術委員會以就其騎法接受改進訓練。賽後須抽取樣本檢驗。
2026/05/06,6,1650米,好地,3,1,凱明神駒(K190),布文,沈集成,135,1016,13,1:39.85,自大外檔出閘十分笨拙，早段在馬群之後切入。趨近三百米處時收慢及移至「川河型駒」外側。
2026/05/06,6,1650米,好地,4,11,林寶精神(K305),希威森,廖康銘,123,1109,3,1:39.87,接近四百五十米處時在推進至空位之際失去平衡，而該處空位不足以這樣做。希威森因於接近四百五十米處時造成干擾而被裁定一項不小心策騎（見「盛勢威楓」）。賽後須抽取樣本檢驗。
2026/05/06,6,1650米,好地,5,6,天威(J200),潘頓,羅富全,131,1148,4,1:40.19,抵達起步點後接受獸醫檢查，獸醫認為此駒適宜出賽。
2026/05/06,6,1650米,好地,6,5,花開(L037),艾兆禮,文家良,131,1059,7,1:40.21,接近四百五十米處時收慢避開「盛勢威楓」。
2026/05/06,6,1650米,好地,7,9,日日獎(H283),莫雷拉,方嘉柏,124,1175,11,1:40.27,接近四百五十米處時收慢避開向外斜跑的「花開」。
2026/05/06,6,1650米,好地,8,7,火神神樂(H384),蔡明紹,蘇偉賢,127,1088,8,1:40.34,接近四百五十米處時在被「林寶精神」碰撞後軀之際失去平衡。賽後立即接受獸醫檢查，發現此駒左前腿不良於行。「火神神樂」必須通過獸醫檢驗後，才可再次出賽。
2026/05/06,6,1650米,好地,9,10,飛躍星伴(L189),黃智弘,大衛希斯,121,1157,9,1:40.80,無特別報告。
2026/05/06,6,1650米,好地,10,3,加州星馳(J123),鍾易禮,告東尼,131,1191,2,1:41.00,出閘僅屬一般。接近千二米處時收慢避開「金駒永騰」的後蹄。接近七百米處趨近彎位時內閃及觸碰內欄。轉直路彎時在「金駒永騰」開始墮退之際在一段短途程上受困。
2026/05/06,6,1650米,好地,11,4,金駒永騰(J398),奧爾民,伍鵬志,132,1192,1,1:41.59,出閘笨拙，其後不久被向內斜跑的「林寶精神」碰撞。接近千五米處時在受內閃的「林寶精神」（希威森）擠迫之際收慢。小組告誡希威森須加倍小心。接近千二米處時在一段途程上在受向內斜跑的「日日獎」（莫雷拉）擠迫之際收慢。小組譴責莫雷拉。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,6,1650米,好地,12,12,川河型駒(J080),金誠剛,游達榮,121,1085,5,1:42.53,大部分途程在沒有遮擋下走大外疊。金誠剛表示，坐騎陣上全程走勢欠順，直路上未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。「川河型駒」大敗而回，小組認為此駒的表現難以接受。「川河型駒」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。
2026/05/06,6,1650米,好地,13,8,盛勢威楓(K111),黃寶妮,賀賢,120,1091,12,1:43.88,希威森（「林寶精神」）被裁定一項不小心策騎〔賽事規例第100(1)條〕，事緣於接近四百五十米處時，他讓坐騎推進至「火神神樂」與「盛勢威楓」之間的空位，而該處空位不足以這樣做，「林寶精神」因而與「火神神樂」互相觸碰，繼而向內斜跑橫越「盛勢威楓」的跑線，當時「盛勢威楓」勒避及失去應有的跑線。小組判罰希威森於五月二十四日星期日沙田賽事停賽（一個香港賽馬日）。在衡量判罰輕重時，小組裁定希威森的不小心策騎程度屬第二級，以及影響情況屬第二級，也考慮了他的甚佳策騎出賽紀錄。見習騎師黃寶妮表示，坐騎未能適應前駒踢起的泥頭，於接近四百五十米處時受嚴重干擾後顯著墮退。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。「盛勢威楓」包尾大敗而回，小組認為此駒的表現難以接受。「盛勢威楓」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。
2026/05/06,7,1200米,好地,1,1,大番薯(J383),霍宏聲,廖康銘,135,1087,6,1:10.24,起步後不久失蹄，向內斜跑，與「馬運高」互相觸碰。賽後須抽取樣本檢驗。
2026/05/06,7,1200米,好地,2,5,逍遙人生(J427),希威森,沈集成,132,1266,3,1:10.37,賽後須抽取樣本檢驗。
2026/05/06,7,1200米,好地,3,4,金玉良言(J499),艾兆禮,賀賢,132,1169,7,1:10.71,艾兆禮因於接近七百米處時造成干擾而承認一項不小心策騎（見「多多開心」）。
2026/05/06,7,1200米,好地,4,3,天天耍樂(J232),潘頓,羅富全,133,1202,8,1:10.95,無特別報告。
2026/05/06,7,1200米,好地,5,7,仁者荃承(K496),袁幸堯,姚本輝,118,1088,2,1:11.10,跑過一百五十米處時在開始以勁勢衝刺之際移至「天天耍樂」外側以繼續望空。
2026/05/06,7,1200米,好地,6,11,勇者無敵(K217),巴度,韋達,120,1101,4,1:11.21,巴度表示，賽前打算讓坐騎居較前位置，但坐騎出閘僅屬一般，其後不久受緊迫，他須讓坐騎居於較賽前部署為後的位置。
2026/05/06,7,1200米,好地,7,8,馬運高(L175),黃寶妮,文家良,119,1206,5,1:11.31,起步後不久被碰撞。接近三百五十米處時在向著內欄斜跑之際失去平衡。被查詢時，見習騎師黃寶妮表示，她獲指示讓坐騎領放。她說，坐騎出閘僅屬一般，受「大番薯」擠迫，其後她打算讓坐騎於早段保持在「大番薯」外側。她說，坐騎搶口之際，她未能讓坐騎保持在「大番薯」外側，坐騎因而領放。她又說，由於坐騎於早段及中段的走勢，坐騎因此在直路上衝刺乏力。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,7,1200米,好地,8,12,多多開心(L017),金誠剛,鄭俊偉,120,1064,12,1:11.33,艾兆禮（「金玉良言」）承認一項不小心策騎〔賽事規例第100(1)條〕，事緣於接近七百米處時，他容許坐騎在尚未充分帶離「多多開心」下向內斜跑，導致該駒須勒避。小組判罰艾兆禮由六月十日星期三開始停賽，直至六月十四日星期日才可再次出賽（兩個香港賽馬日）。在衡量判罰輕重時，小組裁定艾兆禮的不小心策騎程度屬第二級，以及影響情況屬第二級，也考慮了他的良好策騎出賽紀錄。
2026/05/06,7,1200米,好地,9,2,贏得自然(J365),周俊樂,葉楚航,132,1127,1,1:11.52,周俊樂表示，賽前打算讓坐騎居較前位置，但坐騎早段未能展現足夠前速以做到這點。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,7,1200米,好地,10,6,開心五月(K016),布文,告東尼,130,1138,10,1:11.64,出閘笨拙，其後不久被向外斜跑的「銀刺勇士」碰撞。
2026/05/06,7,1200米,好地,11,10,銀刺勇士(J043),莫雷拉,方嘉柏,123,1107,9,1:12.02,起步後不久向外斜跑，碰撞「開心五月」。大部分途程在沒有遮擋下走大外疊。莫雷拉未能就坐騎令人失望的表現提供任何解釋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,7,1200米,好地,12,9,鳳翼天翔(K404),田泰安,桂福特,124,1197,11,1:13.69,「鳳翼天翔」包尾大敗而回，小組認為此駒的表現難以接受。「鳳翼天翔」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,8,1650米,好地,1,7,滿心星(K054),莫雷拉,方嘉柏,124,1099,10,1:39.91,賽後須抽取樣本檢驗。
2026/05/06,8,1650米,好地,2,8,川河耀駒(L109),周俊樂,游達榮,121,1023,3,1:39.98,接近千五米處受擠迫之際發生碰撞。接近一千米處時受擠迫。賽後須抽取樣本檢驗。
2026/05/06,8,1650米,好地,3,9,安泰(H161),艾兆禮,蔡約翰,120,1068,2,1:39.99,接近千五米處受擠迫之際發生碰撞。金誠剛（「將睿」）承認一項不小心策騎〔賽事規例第100(1)條〕，事緣於接近一千米處時，他容許坐騎向內斜跑，導致「皇龍飛將」被帶向內跑壓向「川河耀駒」，而「川河耀駒」被帶向內跑橫越此駒的跑線，此駒則在「川河耀駒」內側受擠迫之際收慢。小組判罰金誠剛於五月二十七日星期三跑馬地賽事停賽（一個香港賽馬日）。在衡量判罰輕重時，小組裁定金誠剛的不小心策騎程度屬第二級，以及影響情況屬第一級，也考慮了他的良好策騎出賽紀錄。
2026/05/06,8,1650米,好地,4,6,將睿(K356),金誠剛,游達榮,128,1089,12,1:40.15,金誠剛因於接近一千米處時造成干擾而承認一項不小心策騎（見「安泰」）。
2026/05/06,8,1650米,好地,5,11,哪吒(K494),潘明輝,賀賢,116,1065,4,1:40.20,接近三百米處時在試圖推進至「都靈福星」內側之際緊貼該駒的後蹄處於窘境。
2026/05/06,8,1650米,好地,6,13,都靈福星(H165),楊明綸,丁冠豪,115,1142,1,1:40.23,接近千五米處時，「皇龍飛將」（見習騎師袁幸堯）在尚未帶離「川河耀駒」下向內移入，導致該駒與「安泰」互相觸碰，而「安泰」則被帶向內跑及擠迫此駒。小組嚴厲譴責見習騎師袁幸堯。
2026/05/06,8,1650米,好地,7,10,優才(J536),班德禮,葉楚航,118,1071,13,1:40.35,自外檔出閘僅屬一般，早段在馬群之後切入。趨近四百米處時向外斜跑，與「精英雄心」互相觸碰。
2026/05/06,8,1650米,好地,8,5,皇龍飛將(J279),袁幸堯,姚本輝,120,1056,5,1:40.51,無特別報告。
2026/05/06,8,1650米,好地,9,1,精英雄心(J136),潘頓,廖康銘,135,1229,11,1:40.54,趨近四百米處時及其後不久兩度被向外斜跑的「優才」碰撞。
2026/05/06,8,1650米,好地,10,3,知足常樂(G448),梁家俊,羅富全,133,1149,6,1:40.91,梁家俊未能就坐騎令人失望的表現提供任何解釋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,8,1650米,好地,11,14,奮鬥心(J267),巴度,伍鵬志,116,1017,14,1:41.05,無特別報告。
2026/05/06,8,1650米,好地,12,2,遙遙領先(J263),希威森,呂健威,134,1071,8,1:41.22,希威森表示，賽前打算讓坐騎居較前位置，但坐騎出閘僅屬一般，其後他須讓坐騎居於較賽前部署為後的位置。
2026/05/06,8,1650米,好地,13,4,又龍串鳳(E461),鍾易禮,告東尼,130,1053,7,1:43.11,接近五百米處開始墮退時在「知足常樂」與略為向外斜跑的「滿心星」之間受擠迫。大部分途程在沒有遮擋下走外疊。「又龍串鳳」包尾大敗而回，小組認為此駒的表現難以接受。「又龍串鳳」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,8,1650米,好地,WV-A,12,將義(J446),田泰安,巫偉傑,115,---,---,---,在亮相圈內煩躁不安，以後足豎立及跌倒。其後接受獸醫檢查，獸醫認為此駒不適宜出賽。小組按照獸醫意見著令此駒退出此賽。「將義」必須通過獸醫檢驗後，才可再次出賽。
2026/05/06,9,1200米,好地,1,7,熾烈神駒(J157),潘頓,沈集成,122,1268,2,1:08.88,起步後不久被碰撞。賽後須抽取樣本檢驗。
2026/05/06,9,1200米,好地,2,2,樂勝天下(J540),袁幸堯,姚本輝,125,1149,3,1:09.81,躍出時失蹄，其後不久與「熾烈神駒」互相觸碰。賽後須抽取樣本檢驗。
2026/05/06,9,1200米,好地,3,4,錶之極光(K097),布文,文家良,130,1247,10,1:09.86,無特別報告。
2026/05/06,9,1200米,好地,4,9,時尚風趣(J164),巴度,鄭俊偉,117,1100,8,1:10.07,大部分途程在沒有遮擋下走外疊。
2026/05/06,9,1200米,好地,5,11,觀眾之力(K107),楊明綸,方嘉柏,115,1097,1,1:10.11,直路上在催策下內閃。
2026/05/06,9,1200米,好地,6,8,德心知遇(J133),艾兆禮,蔡約翰,120,1201,4,1:10.33,趨近三百米處時在略為向內斜跑的「乘數表」內側處於窘境。
2026/05/06,9,1200米,好地,7,12,巨靈神(L169),巫顯東,徐雨石,113,1157,12,1:10.58,賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/05/06,9,1200米,好地,8,5,乘數表(K352),霍宏聲,羅富全,128,1131,7,1:10.88,起步後不久被碰撞。
2026/05/06,9,1200米,好地,9,6,國千金(L155),奧爾民,黎昭昇,123,1222,9,1:10.96,無特別報告。
2026/05/06,9,1200米,好地,10,3,閃耀天河(K514),周俊樂,呂健威,129,1077,5,1:11.26,出閘僅屬一般。周俊樂將坐騎令人失望的表現歸因於坐騎未能應付全天候跑道。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
