日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/01/28,2,1650米,好地至快地,12,8,飛躍凱旋(G250),希威森,桂福特,126,1224,4,1:40.60,躍出時向內斜跑及被碰撞。最後一百五十米在「荃程路通」之後未能被力策。希威森表示，「極速之子」於對面直路上開始上前，導致坐騎處於周遭數駒之間的窄位。他說，坐騎因而自該處起須受催策，其後在直路上未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,3,1200米,好地至快地,1,3,團結勇士(K340),梁家俊,鄭俊偉,132,1158,6,1:09.76,接近一千米處時一度受「巴閉王」擠迫，當時「巴閉王」內閃避開「千杯敬典」。賽後須抽取樣本檢驗。
2026/01/28,3,1200米,好地至快地,2,2,巴閉王(K479),奧爾民,呂健威,133,1041,8,1:09.79,躍出時發生碰撞及失去平衡。跑離一千米處時收慢避開「千杯敬典」（見習騎師黃智弘），當時「千杯敬典」在尚未帶離下向內斜跑。小組告誡見習騎師黃智弘須加倍小心。賽後須抽取樣本檢驗。
2026/01/28,3,1200米,好地至快地,3,1,千杯敬典(H321),黃智弘,姚本輝,130,1124,10,1:10.02,出閘笨拙，向外斜跑及與「寫我其誰」互相觸碰。
2026/01/28,3,1200米,好地至快地,4,12,暴風一族(K104),希威森,桂福特,117,1149,4,1:10.18,出閘僅屬一般。
2026/01/28,3,1200米,好地至快地,5,7,祥勝力駒(J181),潘頓,韋達,127,1114,5,1:10.40,無特別報告。
2026/01/28,3,1200米,好地至快地,6,11,眼健康(K455),艾兆禮,蔡約翰,121,1078,2,1:10.44,接近五百米處時開始搶口，收慢避開「活得健康」。
2026/01/28,3,1200米,好地至快地,7,5,至合拍(J253),布文,沈集成,131,1064,9,1:10.49,起步時向內斜跑及被碰撞。大部分途程走外疊，沒有遮擋。賽後，獸醫應練馬師沈集成的要求替此駒進行內窺鏡檢查。獸醫表示，是項檢查顯示此駒的氣管內有很多血。「至合拍」必須通過獸醫檢驗後，才可再次出賽。
2026/01/28,3,1200米,好地至快地,8,6,瑰麗人生(H044),麥文堅,丁冠豪,128,1107,3,1:10.52,早段內閃，導致騎師於接近一千米處時須修正坐騎。
2026/01/28,3,1200米,好地至快地,9,4,智勝攻略(H197),巴度,廖康銘,131,1122,12,1:10.71,出閘笨拙。被查詢時，巴度表示，他獲指示讓自大外檔出閘的坐騎於早段留後競跑。他說，坐騎沿途外閃，直路上受催策時持續外閃。他又說，儘管他於接近一百五十米處時傾向讓坐騎推進至「瑰麗人生」內側，但因為坐騎外閃，他遂選擇讓坐騎繼續向外移出至該駒外側，而非與坐騎鬥力，此舉導致坐騎在靠近「祥勝力駒」時未能被力策至終點。
2026/01/28,3,1200米,好地至快地,10,10,寫我其誰(L048),鍾易禮,葉楚航,125,998,11,1:10.76,躍出時被碰撞及失去平衡。趨近九百米處在搶口時內閃，因而收慢避開「暴風一族」。接近五百米處時內閃及收慢避開「暴風一族」。
2026/01/28,3,1200米,好地至快地,11,8,萬里鵬躍(L009),楊明綸,蘇偉賢,127,1199,7,1:10.92,出閘僅屬一般，其後受「巴閉王」擠迫。接近五十米處時收慢避開向外斜跑的「智勝攻略」。
2026/01/28,3,1200米,好地至快地,12,9,活得健康(L140),潘明輝,黎昭昇,127,1220,1,1:11.33,趨近一千米處時在「瑰麗人生」內側緊迫競跑，當時儘管騎師已努力阻止，但「瑰麗人生」仍內閃。
2026/01/28,4,1000米,好地至快地,1,4,合夥飛馳(K342),布文,呂健威,129,1067,6,0:56.95,三百米處至二百米處之間受困而未能望空。布文表示，他獲指示讓坐騎順其自然地競跑。他說，坐騎是晚縮程至一千米角逐，當數匹對手展現較快速度時，他容許坐騎居於中間位置。練馬師呂健威確認所發出的策騎指示，並表示此駒是晚縮程角逐，他要求布文於早段不要催策坐騎，因為此駒近仗在居前競跑下表現令人失望。賽後須抽取樣本檢驗。
2026/01/28,4,1000米,好地至快地,2,6,凝聚美麗(J299),潘頓,巫偉傑,127,1073,7,0:57.01,賽後須抽取樣本檢驗。
2026/01/28,4,1000米,好地至快地,3,5,品德寶寶(J465),何澤堯,文家良,128,1279,3,0:57.05,轉直路彎時受困而未能望空。趨近二百米處時在推進至「超強六十」內側的窄位之際頗為難以望空。
2026/01/28,4,1000米,好地至快地,4,11,枕頭之星(K207),巴度,廖康銘,123,1168,8,0:57.15,起步後不久在「凝聚美麗」與向內斜跑的「交學費」之間受擠迫。
2026/01/28,4,1000米,好地至快地,5,1,中環精英(J042),梁家俊,鄭俊偉,131,1155,2,0:57.39,出閘笨拙。中段搶口，過了六百米處後在一段途程上收慢避開「凝聚美麗」。三百米處至二百米處之間難以望空。梁家俊表示，他認為此駒若能增程回師千二米角逐應較合發揮。他補充說，坐騎於賽後咳嗽。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「中環精英」必須通過獸醫檢驗後，才可再次出賽。
2026/01/28,4,1000米,好地至快地,6,8,萬眾開心(H208),鍾易禮,黎昭昇,122,1174,5,0:57.42,大部分途程在沒有遮擋下走外疊。
2026/01/28,4,1000米,好地至快地,7,10,飛來霸(K284),潘明輝,賀賢,124,1063,4,0:57.43,儘管小組認為第七名馬匹的騎師潘明輝於末段的騎法不影響此駒的最終名次，但無論如何仍提醒他，他有責任確保全力催策坐騎至終點。
2026/01/28,4,1000米,好地至快地,8,3,超強六十(J071),黃智弘,方嘉柏,125,1079,1,0:57.43,接近七百米處時在被「飛來霸」過頭後開始搶口，收慢避開該駒。賽後須抽取樣本檢驗。
2026/01/28,4,1000米,好地至快地,9,12,友得盈(K106),班德禮,丁冠豪,120,1144,12,0:57.48,起步後不久向內斜跑及被碰撞。接近六百米處時在移至「萬眾開心」之後嘗試取得遮擋之際收慢避開該駒。未能取得遮擋，大部分途程在沒有遮擋下走外疊。
2026/01/28,4,1000米,好地至快地,10,7,德薩斯(J124),楊明綸,蘇偉賢,127,1106,10,0:57.54,自外檔出閘後於早段在馬群之後切入。
2026/01/28,4,1000米,好地至快地,11,2,交學費(K361),麥文堅,游達榮,130,1134,9,0:57.61,起步後不久發生碰撞。
2026/01/28,4,1000米,好地至快地,12,9,行運加持(L018),希威森,伍鵬志,124,1135,11,0:57.69,起步後不久被向內斜跑的「友得盈」碰撞。中段搶口，接近五百米處時在一段途程上收慢避開「友得盈」之際昂首。跑離二百米處時移至「交學費」內側以繼續望空。希威森表示，他獲指示讓自外檔出閘的坐騎於早段留後競跑，因為坐騎在居前競跑時表現令人失望。練馬師伍鵬志確認所發出的策騎指示。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,5,1650米,好地至快地,1,5,佳登(K162),布文,游達榮,126,1043,3,1:38.72,賽後須抽取樣本檢驗。
2026/01/28,5,1650米,好地至快地,2,10,先到先得(J098),艾道拿,蔡約翰,122,1174,6,1:39.19,出閘笨拙。賽後須抽取樣本檢驗。
2026/01/28,5,1650米,好地至快地,3,11,祥勝將軍(J509),潘頓,韋達,120,1093,1,1:39.23,賽後須抽取樣本檢驗。
2026/01/28,5,1650米,好地至快地,4,4,加州勇勝(K364),蔡明紹,告東尼,126,1075,9,1:39.58,起步後不久向外斜跑及碰撞「追風」。
2026/01/28,5,1650米,好地至快地,5,7,嘉應駿昇(K247),霍宏聲,大衛希斯,124,1211,8,1:39.64,被查詢時，霍宏聲表示，策騎指示是讓坐騎領放。他說，坐騎於趨近首個彎位時切入領放，其後他讓坐騎繼續展步上前，因為他擔心倘若他消耗坐騎太多力氣，坐騎將如上仗般外閃。他說，他於跑過千一米處後略為催策坐騎，但坐騎開始外閃，因此他不願約束坐騎，讓坐騎繼續展步上前。他說，雖然他留意到坐騎領放的步速較標準時間為快，但他覺得不約束坐騎以免坐騎外閃是最符合坐騎利益的做法。練馬師大衛希斯確認，因為此駒上仗外閃，今仗的策騎指示是讓此駒領放，以及不要過度約束此駒並讓其順其自然地競跑。他說，儘管他發出此等指示，但他認為霍宏聲可作出更大努力以讓坐騎於賽事中段以可持續更久的步速領放。小組考慮了證供後，認為霍宏聲在此情況下採取的策略屬合理。
2026/01/28,5,1650米,好地至快地,6,9,江南勇士(H472),楊明綸,呂健威,122,1092,2,1:39.69,無特別報告。
2026/01/28,5,1650米,好地至快地,7,2,追風(J227),紀仁安,羅富全,128,1133,10,1:39.71,被查詢時，紀仁安表示，坐騎出閘僅屬一般，其後不久在「佳福駒」與「加州勇勝」之間受擠迫時勒避，當時「加州勇勝」向外斜跑避開「嘉應駿昇」，導致坐騎居馬群後列。他說，由於賽事早段及中段步速較標準時間為快，他於轉直路彎時不願讓坐騎在外疊上前，因他覺得坐騎將難以追前。他說，因此他選擇讓坐騎留居「極速滿貫」之後競跑，繼而移至該駒內側，並於趨近三百米處時望空。他又說，坐騎在直路上內閃，接近一百五十米處時靠近略為向外斜跑的「上浦福旺」處於窘境。他又說，坐騎於跑離五十米處時推進至「上浦福旺」外側後，他須收慢坐騎及將坐騎移至開始墮退的「加州勇勝」外側。儘管小組認為第七名馬匹的騎師紀仁安於末段的騎法並不影響該駒的最終名次，但無論如何仍提醒他，他有責任確保全力催策坐騎至終點。
2026/01/28,5,1650米,好地至快地,8,6,上浦福旺(L102),鍾易禮,沈集成,123,1053,5,1:39.91,起步後不久發生碰撞。接近千四米處時在受「嘉應駿昇」（霍宏聲）擠迫之際收慢，當時「嘉應駿昇」在尚未帶離下向內斜跑。霍宏聲被嚴厲譴責。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,5,1650米,好地至快地,9,1,佳福駒(G230),何澤堯,文家良,129,1226,11,1:39.92,接近五百五十米處時一度受內閃的「極速滿貫」擠迫。
2026/01/28,5,1650米,好地至快地,10,12,駟跑得(G095),艾兆禮,廖康銘,120,1210,4,1:39.98,出閘僅屬一般，其後與「上浦福旺」互相碰撞。艾兆禮表示，坐騎於轉直路彎時須在「先到先得」內側緊迫競跑，直路上受催策時未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,5,1650米,好地至快地,11,8,幸運歡笑(K530),奧爾民,蘇偉賢,123,1180,7,1:41.19,躍出時發生碰撞。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,5,1650米,好地至快地,12,3,極速滿貫(G277),麥文堅,黎昭昇,128,1041,12,1:41.41,大部分途程走外疊，沒有遮擋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,6,1200米,好地至快地,1,5,福星小子(K434),艾兆禮,蔡約翰,130,1027,2,1:09.65,賽後須抽取樣本檢驗。
2026/01/28,6,1200米,好地至快地,2,1,喵喵怪(J487),梁家俊,巫偉傑,135,1095,1,1:09.73,在亮相圈內踢中欄杆，其後接受獸醫檢查，獸醫認為此駒適宜出賽。賽後須抽取樣本檢驗。
2026/01/28,6,1200米,好地至快地,3,10,雷神太保(K017),布文,黎昭昇,126,1085,3,1:09.88,出閘僅屬一般。
2026/01/28,6,1200米,好地至快地,4,2,東來欣賞(J290),鍾易禮,告東尼,132,1149,9,1:09.88,大部分途程在沒有遮擋下走外疊。
2026/01/28,6,1200米,好地至快地,5,6,可靠大師(K283),霍宏聲,大衛希斯,128,1119,6,1:09.95,直路上受催策時內閃，難以被力策。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,6,1200米,好地至快地,6,11,有你有我(H057),巴度,廖康銘,125,998,8,1:10.07,自外檔出閘後於早段在馬群之後切入，在收慢以嘗試取得遮擋之際走勢欠順。
2026/01/28,6,1200米,好地至快地,7,9,韋少寶(K540),希威森,葉楚航,126,1036,7,1:10.16,出閘僅屬一般。希威森表示，坐騎首次在跑馬地出賽，陣上走勢稚嫩，接近五百五十米處轉彎時外閃，勒避「有你有我」。被查詢時，希威森表示，他於轉直路彎時決定讓坐騎跟隨「雷神太保」，因為他認為該駒能為坐騎提供良好機會推進上前。他說，當他將坐騎移至「快靚旺」外側以跟隨「雷神太保」時，「快靚旺」向外斜跑，該駒內側因而出現空位。他說，由於坐騎已在「快靚旺」外側，他遂選擇讓坐騎繼續跟隨「雷神太保」，但當「雷神太保」未有如他預期般推進時，坐騎於三百米處至一百五十米處之間難以望空。
2026/01/28,6,1200米,好地至快地,8,7,佳佳友(L069),潘頓,韋達,127,1133,10,1:10.17,自外檔出閘後於早段在馬群之後切入。中段搶口，過了七百米處後收慢避開「喵喵怪」。
2026/01/28,6,1200米,好地至快地,9,3,快靚旺(K027),黃智弘,方嘉柏,128,1048,5,1:10.28,出閘笨拙。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,6,1200米,好地至快地,10,4,巴閉哥(G335),紀仁安,徐雨石,133,1190,11,1:10.31,自外檔出閘後於早段在馬群之後切入。接近五百五十米處時收慢及移至外閃的「韋少寶」外側。
2026/01/28,6,1200米,好地至快地,11,12,知道穩勝(K406),班德禮,沈集成,123,1067,12,1:10.48,自大外檔出閘後於早段在馬群之後切入。接近一千米處時在移至「巴閉哥」之後以取得遮擋之際失去平衡。二百米處至一百米處之間在未能推進至向內斜跑的「佳佳友」內側之際受困。
2026/01/28,6,1200米,好地至快地,12,8,有鴻利(E184),艾道拿,姚本輝,127,1264,4,1:10.59,接近一百五十米處時墮退，在受向內斜跑的「可靠大師」（霍宏聲）擠迫之際收慢。儘管小組確認「可靠大師」在該階段內閃，但仍嚴厲譴責霍宏聲，並告誡他在坐騎在尚未帶離下斜跑時，必須較今次作出更大努力修正坐騎。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,7,1200米,好地至快地,1,3,友愛心得(J537),麥文堅,大衛希斯,127,1190,1,1:09.32,賽後須抽取樣本檢驗。
2026/01/28,7,1200米,好地至快地,2,5,幸運星球(H235),潘明輝,巫偉傑,124,1104,10,1:09.41,賽後須抽取樣本檢驗。
2026/01/28,7,1200米,好地至快地,3,6,精彩駿將(J417),何澤堯,方嘉柏,124,1182,6,1:09.48,出閘笨拙。
2026/01/28,7,1200米,好地至快地,4,4,乘數表(K352),霍宏聲,羅富全,127,1141,4,1:09.51,起步時向內斜跑，被碰撞及失去平衡。早段搶口。
2026/01/28,7,1200米,好地至快地,5,12,泰泰精神(K007),艾兆禮,蔡約翰,118,1049,7,1:09.53,接近二百米處時移至「乘數表」內側以繼續望空。賽後須抽取樣本檢驗。
2026/01/28,7,1200米,好地至快地,6,8,暴風之子(K176),紀仁安,徐雨石,120,1130,2,1:09.63,躍出時向外斜跑及被碰撞。末段在「幸運星球」之後受困時未能被力策。
2026/01/28,7,1200米,好地至快地,7,2,撼天鐵翼(H162),艾道拿,韋達,128,1190,5,1:09.73,中段搶口。
2026/01/28,7,1200米,好地至快地,8,9,美麗邂逅(E459),鍾易禮,告東尼,116,1159,12,1:09.77,早段走外疊，在馬群之後切入，接近九百米處時取得遮擋。
2026/01/28,7,1200米,好地至快地,9,1,駿奕快車(J188),黃智弘,姚本輝,130,1159,11,1:09.86,趨近二百五十米處時向著內側的「撼天鐵翼」移入及收慢。大部分途程走外疊，沒有遮擋。
2026/01/28,7,1200米,好地至快地,10,10,同心(K253),希威森,呂健威,118,1124,3,1:09.93,出閘僅屬一般，其後在雙雙斜跑的「暴風之子」與「乘數表」之間受擠迫。早段搶口，趨近首個彎位時收慢避開「撼天鐵翼」。
2026/01/28,7,1200米,好地至快地,11,11,金創福威(K002),楊明綸,黎昭昇,118,1298,8,1:10.13,出閘僅屬一般，其後被向內斜跑的「贏完又贏」碰撞。趨近二百五十米處時收慢避開「駿奕快車」，當時「駿奕快車」向外斜跑避開「撼天鐵翼」。楊明綸於接近五十米處時跌掉馬鞭。楊明綸報告，首次在跑馬地上陣的坐騎在此跑道上走勢欠順。賽後立即接受獸醫檢查，發現此駒患有「喘鳴症」，而此駒過往也有此毛病報告。
2026/01/28,7,1200米,好地至快地,12,7,贏完又贏(K512),巫顯東,沈集成,121,1115,9,1:11.78,自外檔躍出時向內斜跑，與「金創福威」互相觸碰及失去平衡，於早段在馬群之後切入。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,7,1200米,好地至快地,WV,,盈妍威楓(J300),班德禮,伍鵬志,122,---,---,---,一月二十七日被小組按照獸醫意見（右前腿不良於行）著令退出，並由後備馬匹「暴風之子」補上。「盈妍威楓」必須通過獸醫檢驗後，才可再次出賽。
2026/01/28,8,1800米,好地至快地,1,12,中國心(K395),楊明綸,大衛希斯,115,1101,4,1:47.79,起步時向外斜跑及被碰撞。賽後須抽取樣本檢驗。
2026/01/28,8,1800米,好地至快地,2,4,奔放(K156),蔡明紹,告東尼,128,1146,3,1:47.79,賽後須抽取樣本檢驗。
2026/01/28,8,1800米,好地至快地,3,6,發財先鋒(G171),梁家俊,羅富全,125,1150,10,1:48.14,自外檔出閘後於早段在馬群之後切入。四百五十米處至二百五十米處之間受困而未能望空。
2026/01/28,8,1800米,好地至快地,4,9,安可(K252),巴度,蔡約翰,119,1069,12,1:48.22,自大外檔出閘後於早段在馬群之後切入。接近二百米處時移至「智勇名駒」外側以繼續望空。
2026/01/28,8,1800米,好地至快地,5,10,盈益善(H431),潘明輝,游達榮,118,1096,2,1:48.34,起步後不久發生碰撞。
2026/01/28,8,1800米,好地至快地,6,7,浪漫戰神(K012),霍宏聲,沈集成,125,1085,11,1:48.49,無特別報告。
2026/01/28,8,1800米,好地至快地,7,8,一定掂(J225),麥文堅,姚本輝,124,1103,9,1:48.60,無特別報告。
2026/01/28,8,1800米,好地至快地,8,11,浪漫老撾(G476),班德禮,巫偉傑,118,1200,8,1:48.69,無特別報告。
2026/01/28,8,1800米,好地至快地,9,3,智勇名駒(J298),紀仁安,呂健威,131,1192,6,1:48.79,無特別報告。
2026/01/28,8,1800米,好地至快地,10,1,銀進(G266),布文,方嘉柏,135,1165,5,1:48.80,出閘笨拙，其後被向外斜跑的「中國心」碰撞。布文未能就坐騎令人失望的表現提供任何解釋。賽後立即接受獸醫檢查，發現此駒患有「喘鳴症」，而此駒過往也有此毛病報告。
2026/01/28,8,1800米,好地至快地,11,2,我做到(H381),艾兆禮,伍鵬志,132,1108,1,1:49.58,起步後不久發生碰撞。艾兆禮表示，他認為坐騎未能應付是晚的千八米途程。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,8,1800米,好地至快地,12,5,龍城精將(K203),希威森,韋達,126,1100,7,1:49.73,無特別報告。
2026/01/28,9,1200米,好地至快地,1,10,粵港資駒(L033),潘頓,游達榮,120,1095,7,1:09.36,接近千一米處時在被向外斜跑的「競駿非凡」帶出較外疊之際受阻礙。賽後須抽取樣本檢驗。
2026/01/28,9,1200米,好地至快地,2,7,太子(K362),艾兆禮,伍鵬志,121,1069,10,1:09.55,出閘僅屬一般，最後一百五十米內閃避開「三軍勇將」，艾兆禮因而在坐騎靠近「粵港資駒」時難以全力催策坐騎。賽後須抽取樣本檢驗。
2026/01/28,9,1200米,好地至快地,3,11,飛輪霸(K320),巴度,姚本輝,119,1139,9,1:09.57,無特別報告。
2026/01/28,9,1200米,好地至快地,4,3,三軍勇將(J360),黃智弘,方嘉柏,121,1082,8,1:09.57,自外檔出閘後於早段在馬群之後切入時走勢欠順。中段搶口，接近七百五十米處時收慢避開「時尚風趣」。直路上內閃，難以被力策。
2026/01/28,9,1200米,好地至快地,5,5,勇霸龍(J237),艾道拿,黎昭昇,123,1251,12,1:09.89,自大外檔出閘後於早段在馬群之後切入。接近一百五十米處時移至「廚神」外側以繼續望空。
2026/01/28,9,1200米,好地至快地,6,9,廚神(K264),鍾易禮,徐雨石,117,1163,4,1:10.03,躍出時發生碰撞。
2026/01/28,9,1200米,好地至快地,7,1,凱旋升(J489),布文,羅富全,134,1173,11,1:10.03,布文被裁定違反賽事規例第100（2）條，事緣他未有力策第七名馬匹「凱旋升」至終點，表現未能令小組滿意。布文因此項違規而被罰款一萬元。
2026/01/28,9,1200米,好地至快地,8,2,椒椒醒(H440),麥文堅,廖康銘,128,1221,1,1:10.09,無特別報告。
2026/01/28,9,1200米,好地至快地,9,8,魅力寶駒(G213),班德禮,蔡約翰,120,1219,3,1:10.15,班德禮未能就坐騎令人失望的表現提供任何解釋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/01/28,9,1200米,好地至快地,10,12,好節拍(J519),潘明輝,沈集成,118,1166,2,1:10.25,潘明輝報告，坐騎沿途不願在其他馬匹之間競跑。他說，坐騎在直路上於二百米處至一百米處之間不願推進至「椒椒醒」與「魅力寶駒」之間的空位。末段在「魅力寶駒」內側緊迫競跑時未能被力策至終點。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。賽後須抽取樣本檢驗。
2026/01/28,9,1200米,好地至快地,11,4,時尚風趣(J164),蔡明紹,鄭俊偉,126,1100,6,1:10.39,出閘僅屬一般，其後不久在「粵港資駒」與「競駿非凡」之間受擠迫之際收慢。最後二百米在「椒椒醒」內側未能望空時受困。
2026/01/28,9,1200米,好地至快地,12,6,競駿非凡(J401),紀仁安,韋達,122,1111,5,1:10.65,起步時向內斜跑，與「廚神」互相觸碰及失去平衡。大部分途程走外疊，沒有遮擋，中段搶口。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。

