日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/06/24,2,1650米,好地,4,10,風雲(J371),楊明綸,丁冠豪,122,1159,5,1:40.88,
2026/06/24,2,1650米,好地,5,8,威威父子(H419),布文,巫偉傑,126,989,12,1:41.15,
2026/06/24,2,1650米,好地,6,7,問鼎巔峰(K044),田泰安,游達榮,127,995,6,1:41.19,
2026/06/24,2,1650米,好地,7,4,閃耀威龍(G427),何澤堯,文家良,131,1111,9,1:41.23,
2026/06/24,2,1650米,好地,8,1,江南勇士(H472),蔡明紹,呂健威,134,1095,1,1:41.46,
2026/06/24,2,1650米,好地,9,5,十力(K200),希威森,伍鵬志,129,1158,7,1:41.51,
2026/06/24,2,1650米,好地,10,3,君智盛(J213),潘明輝,姚本輝,132,1131,8,1:41.73,
2026/06/24,2,1650米,好地,11,6,小皇爺(J546),周俊樂,葉楚航,127,1036,4,1:42.13,
2026/06/24,2,1650米,好地,12,12,不假外求(J493),巫顯東,黎昭昇,114,1085,10,1:44.15,
2026/06/24,3,1650米,好地,1,5,財富非凡(L057),何澤堯,巫偉傑,131,1086,2,1:40.02,
2026/06/24,3,1650米,好地,2,2,勁進駒(J384),潘頓,呂健威,135,1012,12,1:40.14,
2026/06/24,3,1650米,好地,3,12,星光快驅(K215),希威森,黎昭昇,119,1087,8,1:40.30,
2026/06/24,3,1650米,好地,4,6,先到先得(J098),艾道拿,蔡約翰,129,1154,11,1:40.45,
2026/06/24,3,1650米,好地,5,11,北海盜(H233),潘明輝,賀賢,120,1167,1,1:40.46,
2026/06/24,3,1650米,好地,6,1,領航天子(J494),布文,廖康銘,135,973,4,1:40.59,
2026/06/24,3,1650米,好地,7,8,大千氣象(H324),莫雷拉,方嘉柏,124,1190,6,1:40.67,
2026/06/24,3,1650米,好地,8,4,維港激流(J393),周俊樂,伍鵬志,130,1050,10,1:40.80,
2026/06/24,3,1650米,好地,9,3,大學生(H116),田泰安,韋達,133,1226,9,1:40.80,
2026/06/24,3,1650米,好地,10,9,都靈勇士(G150),霍宏聲,文家良,123,1112,5,1:40.82,
2026/06/24,3,1650米,好地,11,10,健康小馬(L046),蔡明紹,鄭俊偉,121,1036,3,1:40.88,
2026/06/24,3,1650米,好地,12,7,越駿齊歡(L079),巴度,羅富全,128,1113,7,1:41.21,
2026/06/24,4,1650米,好地,1,8,花開(L037),梁家俊,文家良,129,1052,3,1:40.33,
2026/06/24,4,1650米,好地,2,3,川河帥駒(K127),莫雷拉,方嘉柏,134,1209,6,1:40.50,
2026/06/24,4,1650米,好地,3,5,隨緣得勝(K223),潘頓,游達榮,132,1045,2,1:40.76,
2026/06/24,4,1650米,好地,4,7,贏玥(L039),潘明輝,巫偉傑,130,1165,11,1:40.81,
2026/06/24,4,1650米,好地,5,1,星願無限(L267),希威森,沈集成,135,1038,9,1:41.02,
2026/06/24,4,1650米,好地,6,4,本領非凡(J137),何澤堯,羅富全,134,1049,8,1:41.15,
2026/06/24,4,1650米,好地,7,2,加州活力(J131),布文,告東尼,134,1152,4,1:41.24,
2026/06/24,4,1650米,好地,8,9,步風雷(J452),周俊樂,伍鵬志,125,1061,5,1:41.25,
2026/06/24,4,1650米,好地,9,10,顏色的顏(L054),艾道拿,韋達,126,1145,1,1:41.43,
2026/06/24,4,1650米,好地,10,11,同心(K253),霍宏聲,呂健威,122,1130,7,1:41.51,
2026/06/24,4,1650米,好地,11,12,寫我其誰(L048),鍾易禮,葉楚航,117,1017,12,1:41.83,
2026/06/24,4,1650米,好地,12,6,久久為尊(J053),田泰安,賀賢,131,1200,10,1:42.03,
2026/06/24,5,1200米,好地,1,2,喵喵怪(J487),霍宏聲,巫偉傑,131,1109,4,1:09.57,
2026/06/24,5,1200米,好地,2,4,電玩精英(H356),巴度,韋達,130,1067,2,1:09.79,
2026/06/24,5,1200米,好地,3,5,時時開心(K550),金誠剛,游達榮,130,1052,1,1:09.85,
2026/06/24,5,1200米,好地,4,7,奇異歡星(K255),希威森,桂福特,126,1097,3,1:10.04,
2026/06/24,5,1200米,好地,5,10,頑童(L144),楊明綸,鄭俊偉,120,1120,8,1:10.12,
2026/06/24,5,1200米,好地,6,9,領袖勁力(L034),梁家俊,徐雨石,122,1115,5,1:10.30,
2026/06/24,5,1200米,好地,7,8,川河石駒(K548),莫雷拉,方嘉柏,123,1081,7,1:10.43,
2026/06/24,5,1200米,好地,8,11,精益大師(H134),黃寶妮,葉楚航,110,1116,12,1:10.58,
2026/06/24,5,1200米,好地,9,12,勝在當下(K532),田泰安,羅富全,116,1097,6,1:10.75,
2026/06/24,5,1200米,好地,10,1,智勝策略(L173),布文,蘇偉賢,135,1077,9,1:10.95,
2026/06/24,5,1200米,好地,11,3,你知我得(H278),潘明輝,姚本輝,131,1173,10,1:11.18,
2026/06/24,5,1200米,好地,12,6,環球英雄(J413),何澤堯,大衛希斯,130,1123,11,1:12.07,
2026/06/24,6,1200米,好地,1,2,繼往開來(L096),布文,文家良,130,1083,10,1:09.61,
2026/06/24,6,1200米,好地,2,6,快樂神駒(L050),霍宏聲,廖康銘,126,1089,9,1:09.72,
2026/06/24,6,1200米,好地,3,3,寶成智好(K301),鍾易禮,告東尼,128,1120,8,1:09.78,
2026/06/24,6,1200米,好地,4,8,三代至醒(L207),周俊樂,呂健威,122,1158,1,1:10.29,
2026/06/24,6,1200米,好地,5,7,比特星(J362),黃寶妮,賀賢,117,1064,5,1:10.32,
2026/06/24,6,1200米,好地,6,1,泰泰精神(K007),潘頓,蔡約翰,135,1059,3,1:10.37,
2026/06/24,6,1200米,好地,7,4,佐治傳奇(L007),艾道拿,伍鵬志,129,1097,2,1:10.40,
2026/06/24,6,1200米,好地,8,9,三強(K229),田泰安,鄭俊偉,123,1141,12,1:10.56,
2026/06/24,6,1200米,好地,9,12,皇金合(K099),楊明綸,丁冠豪,115,1187,6,1:10.90,
2026/06/24,6,1200米,好地,10,5,龍威心得(L120),何澤堯,大衛希斯,128,1101,7,1:10.93,
2026/06/24,6,1200米,好地,11,11,喜樂之星(L235),巫顯東,沈集成,115,1142,4,1:11.59,
2026/06/24,6,1200米,好地,12,10,中環精英(J042),希威森,黎昭昇,123,1146,11,1:11.96,
