日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/03/08,2,1400米,好地,13,14,不假外求(J493),蔡明紹,黎昭昇,116,1075,12,1:23.19,蔡明紹於接近二百米處時右邊韁繩脫手，在未有使用韁繩下策騎坐騎至終點。蔡明紹報告，坐騎在直路上在催策下保持同速。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,2,1400米,好地,14,2,旋風傳奇(J152),田泰安,伍鵬志,133,1130,11,1:23.36,起步後不久發生碰撞。田泰安報告，坐騎居於後列，直路上難以追前。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,2,1400米,好地,WV,,宇宙之光(J379),鍾易禮,徐雨石,117,---,---,---,三月七日被小組按照獸醫意見（右前腿受傷）著令退出，並由後備馬匹「凱旋幸運」補上。「宇宙之光」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,3,1200米,好地,1,11,起舞奜奜(K405),艾兆禮,文家良,117,1090,6,1:08.71,躍出時向內斜跑及被碰撞。最後二百米內閃。賽後須抽取樣本檢驗。
2026/03/08,3,1200米,好地,2,8,祥勝力駒(J181),霍宏聲,廖康銘,125,1110,2,1:08.90,躍出時向內斜跑及被碰撞。霍宏聲報告，策騎指示是讓坐騎居於較為靠前的位置，但坐騎於早段未能展現足夠前速以遵從策騎指示。賽後須抽取樣本檢驗。
2026/03/08,3,1200米,好地,3,12,後無來者(K049),巴度,方嘉柏,117,1048,11,1:08.95,無特別報告。
2026/03/08,3,1200米,好地,4,10,飛來霸(K284),田泰安,賀賢,120,1068,7,1:09.20,無特別報告。
2026/03/08,3,1200米,好地,5,2,顯勝高昇(K409),潘頓,羅富全,135,1207,12,1:09.23,出閘笨拙，其後向外斜跑避開「後無來者」。賽後須抽取樣本檢驗。
2026/03/08,3,1200米,好地,6,9,不勞而獲(K377),周俊樂,葉楚航,123,1081,8,1:09.48,於宣佈出賽時，「平天雄」與「不勞而獲」均申報騎師為周俊樂。小組確定周俊樂已落實策騎「不勞而獲」。因此，小組批准「平天雄」改由潘明輝策騎。周俊樂因此項宣佈出賽錯誤，被罰款二千元。
2026/03/08,3,1200米,好地,7,7,喜樂之星(L235),巫顯東,沈集成,125,1161,5,1:09.70,躍出時被向內斜跑的「起舞奜奜」碰撞。
2026/03/08,3,1200米,好地,8,4,開心五月(K016),布文,告東尼,132,1130,4,1:09.70,布文報告，坐騎大部分途程在沒有遮擋下走外疊，不利發揮，因而在直路上墮退。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,3,1200米,好地,9,1,暴風之子(K176),鍾易禮,徐雨石,133,1127,3,1:09.76,跑離一百五十米處時在「火神神樂」與「開心五月」之間受擠迫。
2026/03/08,3,1200米,好地,10,5,平天雄(K407),潘明輝,姚本輝,129,1197,10,1:09.78,賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,3,1200米,好地,11,6,火神神樂(H384),蔡明紹,蘇偉賢,127,1087,1,1:10.26,躍出時被向內斜跑的「祥勝力駒」碰撞。跑離一百五十米處時推進至「暴風之子」與「喜樂之星」之間的窄位。跑了一段短途程後在「暴風之子」與「喜樂之星」（巫顯東）之間受擠迫之際收慢，當時「暴風之子」在「開心五月」開始轉弱之際被該駒略為帶向內跑，而「喜樂之星」則略為向外斜跑。小組告誡巫顯東須加倍小心。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,3,1200米,好地,WV-A,3,魅力寶駒(G213),麥文堅,蔡約翰,133,---,---,---,被發現左前腿不良於行，其後被小組於起步點按照獸醫意見著令退出此賽。「魅力寶駒」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,4,1200米,好地,1,6,金玉良言(J499),艾兆禮,賀賢,125,1165,5,1:08.91,早段搶口。過了八百米處後被「勇者無敵」過頭，在收慢避開該駒之際向外斜跑。賽後須抽取樣本檢驗。
2026/03/08,4,1200米,好地,2,9,勇者無敵(K217),金誠剛,韋達,119,1104,12,1:09.09,出閘笨拙。大部分途程在沒有遮擋下走外疊。賽後須抽取樣本檢驗。
2026/03/08,4,1200米,好地,3,2,常嚐發財(K293),楊明綸,丁冠豪,133,1122,8,1:09.11,躍出時向外斜跑，與「飛雲」互相觸碰。其後向著內側的「天天耍樂」斜跑。跑了一段短途程後向外斜跑避開「天天耍樂」，擠迫「飛雲」。
2026/03/08,4,1200米,好地,4,11,環球英雄(J413),班德禮,大衛希斯,118,1133,6,1:09.16,無特別報告。
2026/03/08,4,1200米,好地,5,4,贏得自然(J365),周俊樂,葉楚航,128,1104,4,1:09.37,無特別報告。
2026/03/08,4,1200米,好地,6,8,勁勇皇駒(K157),何澤堯,呂健威,123,1084,10,1:09.44,跑了一段短途程後向內斜跑，在與「飛雲」互相觸碰之際嚴重失去平衡。何澤堯報告，坐騎失去平衡後於早段沿途走勢欠順。
2026/03/08,4,1200米,好地,7,10,摯友心得(K263),田泰安,桂福特,119,1161,3,1:09.53,無特別報告。
2026/03/08,4,1200米,好地,8,1,天天耍樂(J232),潘頓,羅富全,135,1187,7,1:09.53,潘頓表示，坐騎雖然能夠放頭，但走勢欠強勁，他對坐騎的動作有些疑慮。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「天天耍樂」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,4,1200米,好地,9,12,飛雲(H320),巴度,方嘉柏,117,1084,9,1:09.80,跑了一段短途程後受「常嚐發財」擠迫。自七百米處起在沒有遮擋下走大外疊。
2026/03/08,4,1200米,好地,10,3,領袖勁力(L034),艾道拿,徐雨石,132,1106,1,1:09.82,直路上外閃。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,4,1200米,好地,11,5,非凡勇士(K561),潘明輝,文家良,128,1217,11,1:09.84,無特別報告。
2026/03/08,4,1200米,好地,12,7,飛越晨曦(K483),奧爾民,伍鵬志,124,1117,2,1:09.97,出閘僅屬一般，其後不久在雙雙斜跑的「領袖勁力」與「摯友心得」之間受擠迫之際收慢。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,5,1600米,好地,1,4,黃金騎士(K341),奧爾民,呂健威,130,1158,4,1:34.64,出閘僅屬一般。小組押後宣佈覆磅完畢，因為小組認為於接近三百米處時發生的一宗事件，令小組有足夠表面證據懷疑應否宣佈「八仟財陞」為是賽頭馬。其後，第二名馬匹「黃金騎士」的騎師奧爾民以坐騎於接近三百米處時受到干擾為理由，抗議「八仟財陞」獲宣佈為頭馬。小組考慮了證供後，發現「黃金騎士」已於趨近三百米處時在「連連好運」與「八仟財陞」之間建立跑線。跑了一段短途程後，「八仟財陞」（梁家俊）向外斜跑，導致「黃金騎士」在「連連好運」與「八仟財陞」之間受擠迫之際須勒避。小組考慮到兩駒衝線時相距一馬頭位，以及「黃金騎士」衝刺時的走勢，認為倘若「黃金騎士」沒有受到干擾，應可較「八仟財陞」先過終點。小組因此裁定抗議成立，並將名次修訂如下：第一名「黃金騎士」（4號），第二名「八仟財陞」（3號），第三名「睿智多寶」（9號）及第四名「威力非凡」（13號）。在隨後的研訊中，梁家俊承認一項不小心策騎〔賽事規例第100(1)條〕，事緣他於接近三百米處時容許坐騎在尚未帶離「黃金騎士」下向外斜跑，導致「黃金騎士」須勒避「八仟財陞」。小組判罰梁家俊於三月十八日星期三跑馬地賽事停賽（一個香港賽馬日）。在衡量判罰輕重時，小組裁定梁家俊的不小心策騎程度屬第一級，以及影響情況屬第二級，也考慮了他的良好策騎出賽紀錄。賽後須抽取樣本檢驗。
2026/03/08,5,1600米,好地,2,3,八仟財陞(J442),梁家俊,羅富全,135,1091,1,1:34.62,梁家俊因於接近三百米處時造成干擾而承認一項不小心策騎（見「黃金騎士」）。賽後須抽取樣本檢驗。
2026/03/08,5,1600米,好地,3,9,睿智多寶(L044),艾道拿,黎昭昇,123,1212,12,1:34.69,無特別報告。
2026/03/08,5,1600米,好地,4,13,威力非凡(K152),田泰安,賀賢,118,1053,3,1:34.83,出閘笨拙及失地。
2026/03/08,5,1600米,好地,5,6,捷威(K547),麥文堅,姚本輝,126,1134,8,1:34.88,趨近一百五十米處時在推進至「隼風雲」與向外斜跑的「繼往開來」之間的窄位之際難以望空。
2026/03/08,5,1600米,好地,6,7,好運年(K443),潘明輝,葉楚航,125,1075,7,1:34.88,起步時向內斜跑，被碰撞。
2026/03/08,5,1600米,好地,7,1,穿甲金鷹(K566),艾兆禮,廖康銘,135,1080,11,1:34.88,跑了一段短途程後向內斜跑，被碰撞。趨近三百五十米處時內閃，因而收慢避開略為向外斜跑的「好運年」。
2026/03/08,5,1600米,好地,8,10,真叻仔(K435),楊明綸,鄭俊偉,121,1190,14,1:34.89,自大外檔出閘後於早段在馬群之後切入。
2026/03/08,5,1600米,好地,9,5,爆出美麗(K155),布文,告東尼,128,1173,6,1:34.89,躍出時受向內斜跑的「好運年」擠迫。
2026/03/08,5,1600米,好地,10,2,繼往開來(L096),希威森,桂福特,135,1079,2,1:34.93,賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,5,1600米,好地,11,11,隼風雲(K459),金誠剛,丁冠豪,121,1141,9,1:34.99,接近千三米處時在移至「好運年」之後以取得遮擋之際收慢。金誠剛表示，坐騎在直路上衝刺僅屬一般，他未能就坐騎的表現提供任何解釋。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,5,1600米,好地,12,12,手到再來(H429),鍾易禮,伍鵬志,117,1175,10,1:35.02,跑了一段短途程後在被「穿甲金鷹」碰撞之際失去平衡。
2026/03/08,5,1600米,好地,13,14,連連好運(K500),巴度,文家良,116,1206,5,1:35.23,無特別報告。
2026/03/08,5,1600米,好地,14,8,正將(J386),周俊樂,巫偉傑,121,1170,13,1:36.77,大部分途程在沒有遮擋下走外疊。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,6,1200米,好地,1,2,怡昌光輝(K074),布文,黎昭昇,134,1198,2,1:09.77,四百米處至三百米處之間受困而未能望空。賽後須抽取樣本檢驗。
2026/03/08,6,1200米,好地,2,1,八仟好運(K582),麥文堅,蔡約翰,135,1107,11,1:09.97,出閘僅屬一般，其後被「非凡時刻」碰撞。賽後須抽取樣本檢驗。
2026/03/08,6,1200米,好地,3,7,龍之尊(K462),艾兆禮,游達榮,128,1098,8,1:10.00,中段搶口。
2026/03/08,6,1200米,好地,4,12,非凡時刻(K275),金誠剛,廖康銘,123,1078,10,1:10.02,躍出時向外斜跑，與「八仟好運」互相觸碰。
2026/03/08,6,1200米,好地,5,5,豪邁先登(L180),巴度,葉楚航,129,1021,5,1:10.22,起步時向內斜跑，被碰撞。四百五十米處至二百米處之間受困而未能望空。被查詢有關他在直路上的騎法時，巴度表示，坐騎於入直路時跟隨「八仟好運」，他其後將坐騎移至該駒外側，以期在「仁者荃承」與「龍之尊」之間望空。他說，當他認為在「仁者荃承」與「龍之尊」之間沒有足夠空位以供推進時，他遂於接近三百米處時將坐騎移至「龍之尊」外側以嘗試望空，但當時「怡昌光輝」在坐騎外側保持位置，他因而未能這樣做。他說，坐騎因而受困而未能望空直至接近二百米處。
2026/03/08,6,1200米,好地,6,10,暴風一族(K104),田泰安,桂福特,125,1111,7,1:10.23,出閘僅屬一般。早段搶口。在「龍之尊」之後取得有遮擋的位置後開始搶口，接近六百五十米處時收慢避開「龍之尊」。
2026/03/08,6,1200米,好地,7,6,烈焰光芒(L142),潘頓,韋達,129,1085,6,1:10.27,接近四百米處時在一段途程上在「非凡時刻」之後受困而未能望空。潘頓表示，坐騎不願在其他馬匹之間競跑，尤其於入直路時嘗試推進至「非凡時刻」外側之際。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,6,1200米,好地,8,11,閃電武士(L062),艾道拿,大衛希斯,125,1093,4,1:10.30,躍出時發生碰撞。被查詢時，艾道拿表示，他並未獲發將坐騎置於哪個位置的具體指示，但獲指示於早段不要催策坐騎，因為坐騎傾向搶口，而這導致坐騎今仗除去羊毛面箍上陣。他說，坐騎因而於早段居後列，尤其賽事早段步速較標準時間為快。他又說，他於中段沿途須略為催策坐騎以保持居「文采風流」內側，當賽事步速於過了六百米處後減慢時，坐騎能夠推進至頭馬「怡昌光輝」之後。他又說，他於直路初不願全力催策坐騎，因為他留意到在坐騎之前的「烈焰光芒」難以望空，他擔心倘若他催策坐騎，坐騎將不會有空位推進。他說，他自三百米處起認為有機會讓坐騎推進，遂全力催策坐騎，但坐騎需時作出反應，自一百米處起開始追前甚多，其後於末段受困。練馬師大衛希斯確認指示，並表示他發出該等指示是由於此駒在賽事中傾向搶口。
2026/03/08,6,1200米,好地,9,3,仁者荃承(K496),霍宏聲,姚本輝,133,1080,9,1:10.35,無特別報告。
2026/03/08,6,1200米,好地,10,8,明亮天下(J170),潘明輝,羅富全,128,1006,1,1:10.40,出閘僅屬一般。最後一百五十米在「豪邁先登」之後受困而未能望空。
2026/03/08,6,1200米,好地,11,4,文采風流(L021),奧爾民,蘇偉賢,131,1055,12,1:10.50,在配鞍房內煩躁不安，觸碰欄杆。其後接受獸醫檢查，獸醫認為此駒適宜出賽。奧爾民表示，第二次出賽的坐騎走勢稚嫩，他於早段及中段沿途須催策坐騎以保持位置。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,6,1200米,好地,12,9,瑰麗人生(H044),楊明綸,丁冠豪,126,1084,3,1:10.75,楊明綸報告，他獲指示讓坐騎佔取前列位置。他說，坐騎於早段未能展現足夠前速以遵從策騎指示。
2026/03/08,7,1800米,好地,1,6,桃花開(J301),鍾易禮,告東尼,123,1081,9,1:46.31,賽後須抽取樣本檢驗。
2026/03/08,7,1800米,好地,2,9,一起美麗(J260),楊明綸,蔡約翰,115,1213,6,1:46.39,賽後須抽取樣本檢驗。
2026/03/08,7,1800米,好地,3,7,嘉應傳承(J075),艾兆禮,伍鵬志,118,1160,5,1:46.54,無特別報告。
2026/03/08,7,1800米,好地,4,10,火焰閃爍(K098),班德禮,大衛希斯,115,1122,8,1:46.67,接近千二米處時在與「安遇」爭奪「桃花開」之後的位置之際與「安遇」互相觸碰。
2026/03/08,7,1800米,好地,5,1,安遇(G236),田泰安,桂福特,135,1185,10,1:46.82,自大外檔出閘後於早段在馬群之後切入。接近千二米處時在與「火焰閃爍」爭奪「桃花開」之後的位置之際與該駒互相觸碰。接近一百五十米處開始以佳勢衝刺時收慢及移至「盈好威楓」內側以望空。賽後被發現左前腿不良於行。「安遇」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,7,1800米,好地,6,8,盈好威楓(K131),巴度,姚本輝,115,1123,1,1:47.08,躍出時發生碰撞。巴度表示，由於賽事中段步速較標準時間為快，坐騎在直路上衝刺乏力。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。賽後須抽取樣本檢驗。
2026/03/08,7,1800米,好地,7,3,太陽勇士(J127),布文,大衛希斯,131,1115,3,1:47.41,布文表示，坐騎在領放下受追迫，因而在直路上未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,7,1800米,好地,8,5,包裝福星(J454),希威森,呂健威,125,1103,4,1:47.51,出閘笨拙及失地。希威森表示，坐騎在日後賽事縮程角逐或較合發揮。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,7,1800米,好地,9,4,知足常樂(G448),潘明輝,羅富全,127,1141,7,1:47.73,大部分途程在沒有遮擋下走外疊。
2026/03/08,7,1800米,好地,10,2,加州動員(H418),艾道拿,告東尼,131,1105,2,1:48.36,出閘笨拙，向內斜跑及碰撞「盈好威楓」。接近二百米處開始墮退時略為向外斜跑，其後在「嘉應傳承」被「桃花開」（鍾易禮）帶向內跑之際勒避「嘉應傳承」。儘管小組認為「加州動員」的走勢有份造成此宗事件，但仍譴責鍾易禮。艾道拿表示，坐騎受傷後長期休賽，是日作休後復出次仗，應能從今仗中提升狀態。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,8,1200米,好地,1,2,時時歡欣(K141),奧爾民,賀賢,132,1305,3,1:07.77,躍出時發生碰撞。早段搶口。賽後須抽取樣本檢驗。
2026/03/08,8,1200米,好地,2,6,樂勝天下(J540),潘頓,姚本輝,127,1155,1,1:07.88,賽後須抽取樣本檢驗。
2026/03/08,8,1200米,好地,3,7,熾烈神駒(J157),周俊樂,沈集成,120,1280,6,1:08.13,無特別報告。
2026/03/08,8,1200米,好地,4,10,旺旺嘉駒(L088),希威森,廖康銘,116,1180,4,1:08.17,無特別報告。
2026/03/08,8,1200米,好地,5,12,偵探傳奇(L117),巴度,葉楚航,115,1176,2,1:08.18,躍出時向外斜跑，被碰撞。二百米處至一百米處之間移至「旺旺嘉駒」外側以繼續望空。
2026/03/08,8,1200米,好地,6,8,晶晶日上(H089),金誠剛,鄭俊偉,119,1225,5,1:08.57,無特別報告。
2026/03/08,8,1200米,好地,7,5,錶之極光(K097),麥文堅,文家良,128,1255,7,1:08.66,麥文堅表示，坐騎大部分途程在沒有遮擋下走外疊，不利發揮。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,8,1200米,好地,8,3,真心傳奇(J325),艾兆禮,蔡約翰,131,981,8,1:08.91,出閘僅屬一般。
2026/03/08,8,1200米,好地,9,4,駿步騰飛(H395),布文,游達榮,131,1038,12,1:09.02,躍出時發生碰撞。布文表示，坐騎自馬群後列未能追前，是日走勢平平。賽後立即接受獸醫檢查，發現此駒左前腿不良於行。「駿步騰飛」必須通過獸醫檢驗後，才可再次出賽。<9/3/2026 獸醫報告增補> 表現令人失望的「駿步騰飛」於賽後曾由主任獸醫（賽事管制）檢查，當時他說該駒左前腿不良於行。主任獸醫（賽事管制）今晨在練馬師游達榮的馬房再次檢查「駿步騰飛」時，發現該駒左前腿及右後腿均不良於行。正如競賽事件報告所述，「駿步騰飛」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,8,1200米,好地,10,1,喜至寶(H262),何澤堯,方嘉柏,135,1174,10,1:09.14,出閘僅屬一般。
2026/03/08,8,1200米,好地,11,11,駿馬之光(K159),鍾易禮,告東尼,113,1012,9,1:09.27,鍾易禮表示，坐騎或未能適應在全天候跑道上作賽。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,8,1200米,好地,12,9,威利金箭(L035),霍宏聲,大衛希斯,133,1188,11,1:09.82,躍出時發生碰撞。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,8,1200米,好地,WV,,馬錢子(L053),班德禮,徐雨石,116,---,---,---,三月七日被小組按照獸醫意見（左後腿不良於行）著令退出，並由後備馬匹「威利金箭」補上。「馬錢子」必須通過獸醫檢驗後，才可再次出賽。
2026/03/08,9,1600米,好地,1,9,安都(K033),艾兆禮,蔡約翰,122,1156,14,1:34.55,艾兆禮表示，由於坐騎自大外檔出閘及賽事看來步速不會快，他獲指示讓坐騎佔取前列位置。練馬師蔡約翰確認指示及他發出該等指示的原因。賽後須抽取樣本檢驗。
2026/03/08,9,1600米,好地,2,7,榮駿大道(K474),周俊樂,葉楚航,122,1134,9,1:34.57,出閘僅屬一般，其後不久在「雙星報喜」內側緊迫競跑之際與「熒光」互相觸碰。賽後須抽取樣本檢驗。
2026/03/08,9,1600米,好地,3,6,超勁赤兔(K312),潘頓,羅富全,125,1150,7,1:34.65,賽後須抽取樣本檢驗。
2026/03/08,9,1600米,好地,4,3,川河耀駒(L109),麥文堅,游達榮,132,1011,2,1:34.94,躍出時發生碰撞。
2026/03/08,9,1600米,好地,5,1,膨才(K076),奧爾民,蘇偉賢,135,1097,1,1:34.98,起步時向外斜跑，被碰撞。四百米處至二百米處之間受困而未能望空。
2026/03/08,9,1600米,好地,6,12,雙星報喜(K126),巴度,呂健威,120,1245,10,1:35.05,無特別報告。
2026/03/08,9,1600米,好地,7,14,紫荊拼搏(K031),班德禮,大衛希斯,117,1061,3,1:35.08,早段搶口，接近九百米處時在一段途程上收慢避開「超勁赤兔」。轉直路彎時受困，四百米處至三百米處之間難以望空。
2026/03/08,9,1600米,好地,8,5,泰力(L171),潘明輝,賀賢,128,1090,5,1:35.12,出閘僅屬一般。其後不久在「紫辰之星」與「北斗福星」之間受擠迫。三百五十米處至二百五十米處之間受困而未能望空。潘明輝報告，坐騎於轉直路彎時在「紫荊拼搏」之後受困之際未能推進。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,9,1600米,好地,9,2,共享富裕(J390),布文,方嘉柏,132,1027,13,1:35.14,直路上在催策下內閃。
2026/03/08,9,1600米,好地,10,8,紫辰之星(L149),梁家俊,韋達,123,1119,4,1:35.31,無特別報告。
2026/03/08,9,1600米,好地,11,4,天然數字(L166),何澤堯,徐雨石,129,1118,12,1:35.40,何澤堯告知小組，他獲指示讓坐騎自外檔出閘後於早段留後競跑。練馬師徐雨石確認所發出的指示。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/03/08,9,1600米,好地,12,10,北斗福星(L238),田泰安,桂福特,122,1155,6,1:35.59,起步後不久被碰撞後軀及失去平衡。
2026/03/08,9,1600米,好地,13,13,劍飛聲(L097),鍾易禮,告東尼,117,1118,11,1:35.77,大部分途程在沒有遮擋下走外疊。
2026/03/08,9,1600米,好地,14,11,熒光(L124),蔡明紹,文家良,120,1087,8,1:35.97,無特別報告
2026/03/08,10,1200米,好地,1,1,舉步生風(J358),潘頓,葉楚航,135,1183,1,1:08.28,四百米處至二百五十米處之間受困而未能望空。賽後須抽取樣本檢驗。
