日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2025/07/09,1,1000米,好地至快地,1,4,大番薯(J383),布文,廖康銘,127,1073,2,0:56.69,出閘僅屬一般。末段被向外斜跑的「天分高」碰撞。 賽後須抽取樣本檢驗。
2025/07/09,1,1000米,好地至快地,2,11,天分高(H046),田泰安,方嘉柏,123,1050,3,0:56.72,起步後瞬即發生碰撞。末段向外斜跑，與「大番薯」互相觸碰。賽後須抽取樣本檢驗。<10/7/2025 獸醫報告增補>獸醫報告，「天分高」於賽後翌晨右前腿不良於行。「天分高」必須通過獸醫檢驗後，才可再次出賽。
2025/07/09,1,1000米,好地至快地,3,6,謙謙君子(G352),艾兆禮,葉楚航,125,1044,9,0:56.91,自外檔出閘後於早段在馬群之後切入。接近二百五十米處時在「魅力心」之後頗為難以望空。
2025/07/09,1,1000米,好地至快地,4,9,專家(J028),班德禮,丁冠豪,124,1135,7,0:56.94,早段搶口。
2025/07/09,1,1000米,好地至快地,5,12,飛躍凱旋(G250),霍宏聲,韋達,121,1213,10,0:57.00,大部分途程在沒有遮擋下走外疊。
2025/07/09,1,1000米,好地至快地,6,1,上校(D090),黃智弘,黎昭昇,128,1175,11,0:57.02,賽後，見習騎師黃智弘表示，他獲指示讓自外檔出閘的坐騎佔取前列位置。賽後被發現左後腿輕微擦傷。
2025/07/09,1,1000米,好地至快地,7,8,讓愛高飛(E413),梁家俊,鄭俊偉,125,1000,1,0:57.06,出閘僅屬一般。被查詢時，梁家俊表示，他於過了三百米處後打算在「魅力心」與「中華威威」之間推進，但該空位未有出現，他遂選擇將坐騎移至「中華威威」外面以圖推進至該駒外側。他又說，當他認為「中華威威」與「專家」之間沒有充足空位以供推進時，遂將坐騎移至「專家」及「飛躍凱旋」外側以望空，坐騎因而在二百五十米處至趨近一百米處之間受困而未能望空。
2025/07/09,1,1000米,好地至快地,8,10,中華威威(D075),奧爾民,徐雨石,124,1250,6,0:57.08,無特別報告。
2025/07/09,1,1000米,好地至快地,9,2,魅力心(K053),潘頓,蔡約翰,133,1134,5,0:57.12,趨近一百五十米處時在「中華威威」與「上校」之間未能望空，因而在「上校」及「大番薯」之後受困之際未能被力策至終點。
2025/07/09,1,1000米,好地至快地,10,7,進優自在(D258),蔡明紹,文家良,125,1113,8,0:57.30,早段搶口，趨近六百米處時收慢避開「專家」。跑離二百米處時向外斜跑避開「讓愛高飛」。賽後，蔡明紹表示，坐騎末段衝刺不俗，他對坐騎的表現並不感到太過失望。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2025/07/09,1,1000米,好地至快地,11,3,嘉應威風(H169),潘明輝,容天鵬,128,1107,4,0:57.49,起步後瞬即發生碰撞。接近二百米處時收慢避開「讓愛高飛」（梁家俊），當時「讓愛高飛」在尚未充分帶離下向外移出。小組告誡梁家俊須加倍小心。賽後，潘明輝表示，坐騎下仗若增程角逐應合發揮。
2025/07/09,1,1000米,好地至快地,12,5,飛躍精英(H247),董明朗,賀賢,126,1098,12,0:57.68,自大外檔出閘後於早段在馬群之後切入。
2025/07/09,2,1650米,好地至快地,1,6,新幹線(H277),布文,韋達,131,1146,4,1:39.57,賽後須抽取樣本檢驗。
2025/07/09,2,1650米,好地至快地,2,8,領創動力(J058),奧爾民,沈集成,127,1192,1,1:39.60,賽後須抽取樣本檢驗。
2025/07/09,2,1650米,好地至快地,3,3,魔法速遞(H290),黃智弘,文家良,129,1095,9,1:39.68,出閘僅屬一般，其後不久與「歌舞團」互相碰撞，因而於早段在馬群之後切入。直路彎受困而未能望空，接近三百米處時移至「馬特峰」外側以望空。
2025/07/09,2,1650米,好地至快地,4,4,威威父子(H419),潘明輝,賀賢,134,984,3,1:39.81,接近六百米處時在與「波爾多」爭奪「馬特峰」之後的位置之際與「波爾多」互相觸碰。
2025/07/09,2,1650米,好地至快地,5,12,俏郎中(G389),田泰安,葉楚航,115,1115,5,1:39.82,賽後，田泰安報告，他在末段一度失去對馬鞭的控制。
2025/07/09,2,1650米,好地至快地,6,10,傳承者(J111),蔡明紹,徐雨石,122,1067,2,1:39.96,出閘僅屬一般。
2025/07/09,2,1650米,好地至快地,7,9,星雲浩騰(G372),鍾易禮,鄭俊偉,121,1141,6,1:40.07,出閘僅屬一般。
2025/07/09,2,1650米,好地至快地,8,7,焦點(H173),霍宏聲,游達榮,130,1041,12,1:40.13,無特別報告。
2025/07/09,2,1650米,好地至快地,9,11,無敵精英(G129),艾兆禮,伍鵬志,118,1107,11,1:40.50,起步後不久發生碰撞。賽後，艾兆禮報告，他賽前打算讓坐騎佔取更為靠前的位置，但坐騎於早段未能展現足夠前速以做到這點。
2025/07/09,2,1650米,好地至快地,10,2,馬特峰(H253),董明朗,蘇偉賢,134,1055,8,1:40.55,大部分途程在沒有遮擋下走外疊。
2025/07/09,2,1650米,好地至快地,11,1,歌舞團(J434),周俊樂,容天鵬,133,1033,10,1:40.56,起步後不久發生碰撞。
2025/07/09,2,1650米,好地至快地,12,5,波爾多(E273),潘頓,蔡約翰,132,1075,7,1:41.42,接近六百米處時在與「威威父子」爭奪「馬特峰」之後的位置之際與「威威父子」互相觸碰。賽後，潘頓報告，坐騎陣上外閃及難以控制。他說，他於進入直路時擔心坐騎有不妥，遂收慢坐騎。練馬師蔡約翰表示，他滿意此駒賽前的表現，並未能就此駒的走勢或表現提供解釋。他又說，此駒將不會於本季餘下時間出賽。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。小組認為「波爾多」的表現難以接受。「波爾多」必須試閘及格，並且通過獸醫檢驗後，才可再次出賽。
2025/07/09,3,1200米,好地至快地,1,8,維港激流(J393),周俊樂,伍鵬志,125,1032,8,1:09.44,出閘僅屬一般，其後受向外斜跑的「獵寶勤」擠迫。周俊樂因於接近一百五十米處時造成干擾而承認一項不小心策騎（見「喵喵怪」）。賽後須抽取樣本檢驗。
2025/07/09,3,1200米,好地至快地,2,5,智勝攻略(H197),巴度,廖康銘,130,1107,10,1:09.92,自外檔出閘後於早段在馬群之後切入。賽後須抽取樣本檢驗。
2025/07/09,3,1200米,好地至快地,3,10,獵寶勤(J304),潘頓,蔡約翰,122,1026,7,1:10.07,賽後須抽取樣本檢驗。
2025/07/09,3,1200米,好地至快地,4,11,賢心星(J159),黃智弘,方嘉柏,115,1139,1,1:10.12,接近六百米處時被「獵寶勤」過頭，其後內閃及觸碰內欄。直路彎持續內閃，接近三百米處時不願移至「獵寶勤」外側。
2025/07/09,3,1200米,好地至快地,5,9,超越夢想(K046),艾兆禮,羅富全,123,1133,3,1:10.16,起步時向外斜跑，與「旌鷹」互相觸碰及失去平衡。接近六百米處時觸碰內欄。四百米處至二百五十米處之間受困。
2025/07/09,3,1200米,好地至快地,6,4,海洋帝君(K230),巫顯東,徐雨石,129,1001,2,1:10.20,無特別報告。
2025/07/09,3,1200米,好地至快地,7,3,喵喵怪(J487),霍宏聲,巫偉傑,131,1094,6,1:10.22,出閘笨拙及失地。周俊樂（「維港激流」）承認一項不小心策騎〔賽事規例第100(1)條〕，事緣他於接近一百五十米處時容許坐騎在尚未帶離「喵喵怪」下向內斜跑，導致「喵喵怪」須勒避「維港激流」。小組依照慣常做法，判周俊樂罰款十二萬元，以代替停賽四個賽馬日。在衡量判罰輕重時，小組裁定周俊樂的不小心策騎程度屬第二級，以及影響情況屬第二級，也考慮了他的欠佳策騎出賽紀錄。賽後，霍宏聲表示，首次在跑馬地上陣的坐騎因於轉彎時走外疊而不適應在此跑道上作賽。
2025/07/09,3,1200米,好地至快地,8,12,東昇鉞(J264),湯普新,蘇偉賢,115,1082,12,1:10.34,自大外檔出閘後於早段在馬群之後切入。三百米處至一百五十米處之間難以望空。末段在「獵寶勤」之後推進之際難以被力策。
2025/07/09,3,1200米,好地至快地,9,1,旌鷹(E346),賀銘年,姚本輝,135,1186,4,1:10.46,起步時發生碰撞。接近一百五十米處時在「賢心星」與「喵喵怪」之間受擠迫之際收慢，當時「喵喵怪」在勒避之際向內斜跑。賽後，賀銘年表示，賽事早段步速較標準時間快，不合坐騎發揮。他說，坐騎於接近一百五十米處時受擠迫，其後未能以勁勢衝刺。賽後在跑馬地馬房內倒下，接受獸醫治療。被抽取樣本檢驗。
2025/07/09,3,1200米,好地至快地,10,2,加州得力(G451),蔡明紹,告東尼,134,1090,5,1:10.51,接近四百米處時在「旌鷹」移至「品德寶寶」外側以推進之際被帶出較外疊。跑了一段短途程後在「旌鷹」與「喵喵怪」（霍宏聲）之間受擠迫之際收慢，當時「喵喵怪」向內斜跑，繼而被騎師修正。小組告誡霍宏聲須加倍小心。賽後，蔡明紹表示，坐騎大部分途程須在沒有遮擋下走外疊。他說，坐騎在直路彎受擠迫，其後在直路上未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2025/07/09,3,1200米,好地至快地,11,7,常嚐發財(K293),楊明綸,丁冠豪,128,1124,11,1:10.53,早段走外疊，因而於首次轉彎時收慢以佔取領先馬匹之後有遮擋的位置。賽後，楊明綸表示，坐騎於轉直路彎時在被「維港激流」帶出較外疊之際須走大外疊。他說，坐騎因而在直路上未能以勁勢衝刺。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2025/07/09,3,1200米,好地至快地,12,6,品德寶寶(J465),梁家俊,文家良,128,1231,9,1:10.90,起步後不久發生碰撞。接近一百五十米處時收慢避開「旌鷹」。
2025/07/09,3,1200米,好地至快地,WV,,森洺之巔(K430),周俊樂,葉楚航,125,---,---,---,七月七日被小組按照獸醫意見（左眼受傷）著令退出，並由後備馬匹「維港激流」補上。「森洺之巔」必須通過獸醫檢驗後，才可再次出賽。
2025/07/09,4,1000米,好地至快地,1,4,幸運二十(K392),奧爾民,丁冠豪,128,1066,11,0:56.92,賽後須抽取樣本檢驗。
2025/07/09,4,1000米,好地至快地,2,6,天火同人(E175),霍宏聲,韋達,126,1119,3,0:57.01,賽後須抽取樣本檢驗。
2025/07/09,4,1000米,好地至快地,3,10,瑤瑤日上(J423),巴度,容天鵬,120,1157,4,0:57.11,賽後須抽取樣本檢驗。
2025/07/09,4,1000米,好地至快地,4,2,萬眾開心(H208),鍾易禮,黎昭昇,128,1132,10,0:57.30,跑了一段短途程後向內斜跑，與「千杯」互相觸碰。三百米處至二百米處之間在推進至「千杯」與「妙玲瓏」之間的窄位之際難以望空。
2025/07/09,4,1000米,好地至快地,5,9,快樂寶寶(J545),潘頓,廖康銘,122,1031,12,0:57.33,自大外檔出閘後於早段在馬群之後切入。轉直路彎時受困而未能望空。趨近三百米處時在「妙玲瓏」與向外斜跑的「萬眾開心」之間未能望空之際收慢，因而在三百米處至一百五十米處之間受困而未能望空。
2025/07/09,4,1000米,好地至快地,6,7,英勇名駒(K042),梁家俊,文家良,126,996,8,0:57.38,中段搶口。
