日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/07/01,1,1200米,好地,1,10,綫路光驊(H487),黃寶妮,文家良,116,1193,13,1:09.04,大部分途程在沒有遮擋下走外疊。賽後須抽取樣本檢驗。<29/6/2026獸醫報告增補> 主任獸醫（賽事管制）報告，「綫路光驊」於賽後翌晨右前腿不良於行。「綫路光驊」必須通過獸醫檢驗後，才可再次出賽。
2026/07/01,1,1200米,好地,2,4,翠湖烈風(J288),潘頓,賀賢,133,1089,12,1:09.21,接近八百米處時被「金風萬里」帶出較外疊之際受阻礙。賽後須抽取樣本檢驗。
2026/07/01,1,1200米,好地,3,3,果然僥倖(H252),奧爾民,蘇偉賢,133,1085,5,1:09.31,接近八百米處轉彎時一度受「快馬加鞭」擠迫之際昂首，當時「快馬加鞭」向內斜跑，繼而被蔡明紹修正。由於小組認為此駒的走勢是造成此宗事件的主因，因此不採取任何行動。賽後須抽取樣本檢驗。
2026/07/01,1,1200米,好地,4,12,萬事得意(K171),鍾易禮,告東尼,117,1040,9,1:09.43,直路上外閃。
2026/07/01,1,1200米,好地,5,13,快馬加鞭(H144),蔡明紹,巫偉傑,115,1110,7,1:09.44,賽後被發現口內有血。
2026/07/01,1,1200米,好地,6,8,迅意(K250),希威森,韋達,128,1192,3,1:09.46,無特別報告。
2026/07/01,1,1200米,好地,7,6,海王(K523),金誠剛,鄭俊偉,132,1190,10,1:09.46,出閘緩慢。跑離八百米處時收慢避開「翠湖烈風」，當時「翠湖烈風」向內移入以取得遮擋。四百米處至二百五十米處之間在移至外疊以推進之際難以望空。最後二百五十米在催策下內閃。
2026/07/01,1,1200米,好地,8,2,英雄豪邁(G394),巴度,徐雨石,134,1084,1,1:09.47,早段外閃，跑離一千米處時收慢避開在「果然僥倖」（奧爾民）內側緊迫競跑的「迅意」。小組告誡奧爾民須加倍小心。
2026/07/01,1,1200米,好地,9,9,鑽得勝(K216),布文,葉楚航,127,1031,4,1:09.70,出閘僅屬一般。接近八百米處時被外閃的「英雄豪邁」帶出較外疊之際受阻礙。
2026/07/01,1,1200米,好地,10,11,鼓浪高升(J479),霍宏聲,伍鵬志,123,1108,14,1:09.92,自大外檔出閘僅屬一般，其後於早段在馬群之後切入。
2026/07/01,1,1200米,好地,11,14,太行美景(J314),黃智弘,沈集成,114,1125,8,1:09.95,出閘緩慢。跑離七百米處時開始搶口，收慢避開「鑽得勝」。接近二百五十米處時在雙雙略為斜跑的「鑽得勝」與「萬事得意」之間未能望空之際收慢。其後在一段短途程上略為難以望空。
