日期,場次,路程,場地狀況,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,完成時間,賽後馬匹狀況
2026/09/06,1,1200米,好地,1,13,同有運(H349),袁幸堯,伍鵬志,112,1083,5,1:08.59,接近五百米處時向外斜跑，與「高感」互相觸碰。被查詢有關此駒的進步表現時，練馬師伍鵬志表示，坐騎近仗居後列，而上仗還走外疊，因此不利發揮。他說，此駒是日佔取更為靠前的位置有利發揮，而此駒是賽前於八月三十一日最近一次試閘時的表現令他滿意。賽後須抽取樣本檢驗。
2026/09/06,1,1200米,好地,2,7,嘉嘉友福(K456),布文,沈集成,131,1069,2,1:09.04,賽後須抽取樣本檢驗。
2026/09/06,1,1200米,好地,3,2,一路精彩(K354),何澤堯,呂健威,134,1200,1,1:09.11,四百米處至三百米處之間受困而未能望空。
2026/09/06,1,1200米,好地,4,10,花香月明(K276),霍宏聲,韋達,127,1127,13,1:09.17,霍宏聲報告，坐騎於直路上在催策下外閃。
2026/09/06,1,1200米,好地,5,11,怡昌奇兵(J176),巴度,桂福特,125,1131,3,1:09.29,起步後不久向外斜跑，與「五福星」互相觸碰。巴度表示，他賽前打算讓坐騎佔取較前位置，但坐騎於早段未能展現足夠前速以做到這點。
2026/09/06,1,1200米,好地,6,4,新力驕(J223),潘頓,蘇偉賢,134,1146,7,1:09.36,趨近九百米處時搶口，在「摘星聲升」與「旭能精英」（田泰安）之間受擠迫之際收慢，當時「摘星聲升」略為向外斜跑，而「旭能精英」則向內斜跑，繼而被騎師修正。小組告誡田泰安須加倍小心。被查詢時，潘頓表示，坐騎於接近九百米處時在收慢後開始搶口，不願穩定走勢。他說，坐騎受擠迫，繼而居較他預期為後的位置，而他滿意坐騎在直路上的衝刺。賽後立即接受獸醫檢查，內窺鏡檢查顯示此駒的氣管內有很多血。「新力驕」必須通過獸醫檢驗後，才可再次出賽。賽後須抽取樣本檢驗。
2026/09/06,1,1200米,好地,7,3,錶之無限(L100),黃寶妮,文家良,127,1258,14,1:09.41,出閘僅屬一般。大部分途程在沒有遮擋下走大外疊。
2026/09/06,1,1200米,好地,8,8,高感(J515),艾道拿,黎昭昇,129,1125,10,1:09.52,接近五百米處時在嘗試在「同有運」外側保持位置之際與該駒互相觸碰。
2026/09/06,1,1200米,好地,9,1,雙子美麗(L129),鍾易禮,告東尼,132,1148,9,1:09.53,接近二百米處時，鍾易禮跌掉馬鞭。跑過二百米處時在「錶之無限」與「嘉嘉友福」（布文）之間受擠迫之際收慢，當時「嘉嘉友福」移至向外斜跑的「花香月明」外側。小組告誡布文須加倍小心。大部分途程在沒有遮擋下走外疊。
2026/09/06,1,1200米,好地,10,12,五福星(J099),梁家俊,徐雨石,123,1078,4,1:09.56,出閘僅屬一般，其後不久在「同有運」與向外斜跑的「怡昌奇兵」之間受擠迫之際收慢。中段搶口。末段在「錶之無限」之後受困，未能被力策。梁家俊報告，他賽前打算讓坐騎佔取較前位置，但坐騎於起步後不久受擠迫，坐騎因而居較賽前部署為後的位置。
2026/09/06,1,1200米,好地,11,6,朗日雪峰(J187),黃智弘,方嘉柏,129,1248,12,1:09.86,黃智弘表示，他須於早段催策坐騎以領放。他說，坐騎因而在直路上衝刺乏力。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/09/06,1,1200米,好地,12,5,旭能精英(K544),田泰安,巫偉傑,132,1074,8,1:09.93,接近八百米處時在被向外斜跑的「摘星聲升」碰撞之際受阻礙。接近五百米處時在被「摘星聲升」碰撞之際受阻礙，當時「摘星聲升」向外移出以推進。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/09/06,1,1200米,好地,13,14,神燦金剛(K259),楊明綸,葉楚航,120,1148,11,1:09.96,出閘僅屬一般。
2026/09/06,1,1200米,好地,14,9,摘星聲升(K390),奧爾民,鄭俊偉,127,1133,6,1:10.08,中段搶口。接近八百米處時在收慢避開「高感」之際向外斜跑，與「旭能精英」互相觸碰。接近五百米處時向外斜跑，與「旭能精英」互相觸碰。
2026/09/06,2,1000米,好地,1,1,駿馬之曲(K436),潘頓,沈集成,135,1122,2,0:56.59,賽後須抽取樣本檢驗。
2026/09/06,2,1000米,好地,2,8,紅海旺(L098),黃寶妮,文家良,120,1111,1,0:56.82,見習騎師黃寶妮報告，坐騎在直路上受催策時外閃，末段靠近「駿馬之曲」的後蹄處於窘境。賽後須抽取樣本檢驗。
2026/09/06,2,1000米,好地,3,11,共創歡欣(L118),班德禮,大衛希斯,119,1313,4,0:56.98,出閘僅屬一般。
2026/09/06,2,1000米,好地,4,2,極速神影(L204),袁幸堯,姚本輝,125,1086,5,0:57.02,被查詢時，見習騎師袁幸堯表示，坐騎在直路上受催策時開始外閃，因此她於接近二百米處時須停止催策及修正坐騎。她說，坐騎於接近一百米處時帶離「燊輝之星」，她得以催策坐騎，坐騎因而向著外欄斜跑。她說，坐騎於接近二十米處時轉腳，她擔心坐騎會觸碰外欄，以致她須停止催策，並再次修正坐騎，因此她未能力策坐騎至終點。小組在考慮了證供後，接納她未有力策坐騎至終點的解釋。
2026/09/06,2,1000米,好地,5,6,馬寶寶(K586),奧爾民,蘇偉賢,130,1137,9,0:57.38,出閘笨拙。奧爾民表示，他滿意坐騎在直路上的衝刺，他認為坐騎應能從今仗中提升狀態。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/09/06,2,1000米,好地,6,10,燊輝之星(L067),鍾易禮,告東尼,117,1233,7,0:57.39,鍾易禮因佩戴錯誤的騎師帽過磅而被譴責。
2026/09/06,2,1000米,好地,7,4,日出東方(K552),梁家俊,羅富全,134,1155,10,0:57.45,躍出時在「雷神太保」與向外斜跑的「馬寶寶」之間受擠迫之際受阻礙。
2026/09/06,2,1000米,好地,8,7,銀刺勇士(J043),黃智弘,方嘉柏,126,1092,6,0:57.52,直路上在催策下外閃，難以被力策。
2026/09/06,2,1000米,好地,9,9,雷神太保(K017),艾道拿,黎昭昇,125,1078,11,0:57.60,最後二百米嚴重受困而未能望空，未能施為至終點。
2026/09/06,2,1000米,好地,10,5,團結巴打(L150),楊明綸,桂福特,130,974,3,0:57.84,無特別報告。
2026/09/06,2,1000米,好地,11,3,一舖掂晒(L105),田泰安,巫偉傑,134,1162,8,1:19.22,在閘後接受獸醫檢查，獸醫認為此駒適宜出賽。田泰安報告，他於接近八百米處時開始催策坐騎以保持位置之際對坐騎的動作有疑慮，因而收慢坐騎。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。「一舖掂晒」包尾大敗而回，小組認為此駒的表現難以接受。「一舖掂晒」必須試閘及格，並且通過必須包括額外診斷評估的獸醫檢驗後，才可再次出賽。
2026/09/06,3,1200米,好地至快地,1,1,嘉應高昇(J062),潘頓,大衛希斯,135,1172,1,1:06.11,賽後須抽取樣本檢驗。
2026/09/06,3,1200米,好地至快地,2,2,合夥奔馳(H408),楊明綸,呂健威,115,1114,5,1:07.35,賽後須抽取樣本檢驗。
2026/09/06,3,1200米,好地至快地,3,6,魔術控制(J333),蔡明紹,巫偉傑,115,1082,3,1:07.60,無特別報告。
2026/09/06,3,1200米,好地至快地,4,4,好友心得(H303),班德禮,大衛希斯,115,1207,6,1:07.84,無特別報告。
2026/09/06,3,1200米,好地至快地,5,5,幸運有您(E356),潘明輝,羅富全,116,1198,2,1:07.88,出閘僅屬一般。
2026/09/06,3,1200米,好地至快地,6,3,錶之星河(J343),田泰安,文家良,115,1170,4,1:07.94,躍出時向上跳躍，導致田泰安失去平衡，而此駒則出閘緩慢。接近九百米處時內閃，觸碰內欄。賽後立即接受獸醫檢查，並無發現任何明顯異常之處。
2026/09/06,4,1600米,好地至快地,1,10,志醒大將(K138),艾兆禮,沈集成,124,1117,6,1:33.91,賽後須抽取樣本檢驗。
2026/09/06,4,1600米,好地至快地,2,1,君達得(H392),潘頓,丁冠豪,135,1108,12,1:34.05,躍出時向內斜跑及被碰撞。賽後須抽取樣本檢驗。
2026/09/06,4,1600米,好地至快地,3,7,開心三多(H293),巴度,桂福特,128,1034,7,1:34.08,無特別報告。
2026/09/06,4,1600米,好地至快地,4,9,駟跑得(G095),梁家俊,徐雨石,128,1174,5,1:34.37,無特別報告。
